,place,date,category,place ,Tagline,Review 
22,Jackson_Hole_Playhouse,Sep 2020 , Solo,"Austin, TX, ",So talented!,I just got back from seeing The Ballad of Cat Ballou & was blown away by the incredibly talented singing/dancing/acting troupe. Excellent staging & choreography.    Yes it’s silly & slap sticky but it’s VERY well done.    Every other row is blocked off. You book online & when you choose your seats the seats on either side are automatically blocked off. They sanitize the seats each night.    You can buy tickets just for the show or make it a fun evening & get the dinner too.    The lobby sells fresh popcorn & cookies!    Plenty of free parking around the place.
23,Jackson_Hole_Playhouse,Sep 2020 , Friends,Wisconsin ,Unbelievable Cast Talent,"Wow, I just left the show The ballad of Cat Ballou and CAN NOT say enough about the acting, dancing and singing talent each and every actor possessed. I literally and figuratively sat at the edge of my seat because I didn’t want to miss a thing. Very witty humor with well timed satire. I’ve traveled around the world, experienced operas, broadway plays and been to Moulin Rouge and plays that attract National Talent and this was by far the best I’ve experienced. Go see this show."
24,Jackson_Hole_Playhouse,Sep 2020,not available,"Oceanside, CA ",DON'T MISS OUT! THIS IS A MUST SEE / MUST DO EXPERIENCE!!!,"FANTASTIC FUN, INCREDIBLY TALENTED ARTISTS - FUN! FUN! FUN! GREAT ENTERTAINMENT!!! Listen, if you go to Jackson and you miss the playhouse, you messed up! This is the highlight of our trip! We've visited 3 times and 3 times went to the playhouse and would NEVER go to JH and miss going to the playhouse. Even if they are doing the same play/musical...it's ALWAYS fun, fresh and frolicking great entertainment!"
25,Jackson_Hole_Playhouse,Sep 2020 , Couples,"Corpus Christi, TX ",Dinner and a Show...A Must See!!,"My wife and I took my parents and had a great time!! Carson was very informative and an excellent host! The food was great and the service was top notch! The show was very impressive...the acting, dancing and singing were all more than we expected! A great evening well spent!"
26,Jackson_Hole_Playhouse,Sep 2020,not available, ,Great Community Theater,"Just saw the show tonight, WOW1 This is what community theater is supposed to be like, fun, entertaining, great presentation and it appeared the cast was having fun doing the performance.    The musical, songs and dancing was entertaining and uplifting."
27,Jackson_Hole_Playhouse,Aug 2020 , Couples,east texas ,Wild West Culture,"I have really wanted to see this performance from the time I began planning our vacation. I remember The Ballad of Cat Ballou as a kid and I was dying to see this production. The performance was fabulous, the actors were incredibly talented. The old historical building itself was something to see! I loved the bit of history of the building/Playhouse they told prior to the show. I absolutely it loved and so did my boyfriend!! performance while you’re town. I actually pulled in at the very last minute, right before show time, as I already had prior reservations to the Bar-T-5 Chuckwagon dinner (which I also recommend) it was the only night I could squeeze in either of the activities on my trip and both worked out fine so that I was able to do both! Due to my prior activity, I didn’t have dinner at the theater, but I do hear they serve a fabulous dinner as well before showtime. The Playhouse lends such culture and a wild west ambience to the town and area. The Jackson Hole area is incredibly lucky to have such a wonderful community partner. The entire cast, performance and venue were all most certainly impressive! This was a “can’t miss” activity for me! I definitely recommend catching a performance if possible. Thank you, Jackson Hole Playhouse for making my trip such a memorable one ! This was such a fun night!!!"
28,Jackson_Hole_Playhouse,Aug 2020 , Couples,"Denver, CO ",Fantastic night out!,"SO GOOD! The meal was 5-star, worth every penny! The peach compote on the cornish hen was fabulous, and the chocolate cake may be the best I have ever eaten. The wait staff (cast) were amazing - we loved every moment. And the show was fantastic as well. Exceptional singing and dancing, and we haven't laughed that hard in a long time! Thanks, Kit Balou cast, for making the last night of our vacation so memorable!"
29,Jackson_Hole_Playhouse,Aug 2020,not available,"Henefer, UT ",Disappointed in the dinner,"We were excited to see the play and enjoy the dinner. The play, ""Ballad of Cat Balou"" was fun and the actors were great. Beautiful voices and wonderful choreography. The dinner, on the other hand was not what we had expected. The food was just OK...We had ordered on line. We had the surprise of paying an additional 20% gratuity after paying $40 per plate for food that was not worth that. Also, after paying the 20% gratuity, they asked us to pay even more for the entertaining waiters. (What was the 20% gratuity for? Not the singing waiters????) Needless to say, this additional cost was not expected. I would attend the play again but NEVER have the meal."
30,Jackson_Hole_Playhouse,Aug 2020 , Couples,"Farmington, UT ",Amazing dinner and show,"Such a great time! The dinner was amazing, and as you ate the staff would sing to entertain. After dinner you go to the theater for the show. The performances were outstanding! We loved it"
31,Jackson_Hole_Playhouse,Jul 2020,not available,"Council Bluffs, IA ",A must to see,A must activity to do in Jackson Hole. There is not a better way to spend a night  than going to see a play. The show was fantastic. So glad I went. Will add it to my  list of things to do there. Great family fun.
32,Jackson_Hole_Playhouse,Jul 2020,not available,"Brooklyn, NY ",great show and food,"Visited with friends. Had dinner and show experience. Food was good in a very atmospheric surroundings, the waiters suddenly started singing - lots of fun. The show is very professional, funny and unique. Unfortunately, the room was half empty due to covid."
33,Jackson_Hole_Playhouse,Jul 2020 , Friends,"Edwardsville, KS ",Dinner and a show,"This was so worth the money and time! We experienced both the dinner and the show. Good food, great wait staff and a fantastic show."
34,Jackson_Hole_Playhouse,Jul 2020 , Family,"Denver, CO ",Don’t miss this!,"Just awesome! The show was top notch, music was fantastic and food was great too! All around super fun night for the family, highly recommend!"
35,Jackson_Hole_Playhouse,Jun 2020 , Couples, ,"Totally worth it, you should go!",We decided to do this last minute and we sure are happy we did! It was so much fun! We had dinner and watched the show. Our waitress was Nikole who was also the narrator of the show. So much fun!
36,Jackson_Hole_Playhouse,Sep 2019,not available,"Fort Scott, Kansas, United States ",I Laughed my @&$ off.,"I'd go back to Jackson Hole for many reasons. The food was fair, the service was good, the play was worth the cost. I'd go again."
37,Jackson_Hole_Playhouse,Dec 2019,not available, ,"Unbelievable, so good went three times!!!",I was so impressed with this years XMas show I brought three different groups to see it!!! Each performance was more enjoyable than the previous. I especially appreciated the level of professionalism and pure talent of each individual of the five member cast. Distinctly different yet not a weak link to be found. The blending of voices was exquisite. The flawless execution. Every time my dining mates were delighted with joy at the deliciousness of their meals. The friendliness and quality of personal attention of our actor/servers always impresses me. Humility amongst such talent is personally humbling. We are above and beyond fortunate to be blessed with productions of this caliber in our little mountain town.
38,Jackson_Hole_Playhouse,Jan 2020,not available,"O'Neill, NE ","Bad food, poor service, performance wasn't worth cost.","I waited 15 min to be seated and was elbow to elbow with the person next to me. I waited 10 more min before my drink order was taken and at least 20 min before I was served my drink (1 bartender for around 60 people.) My salad was sitting on the table when I sat down so the lettuce had started to wilt. My steak was to be cooked medium but it was rare and poor tasting My side was cold. Dessert was ok, but certainly not worth the $9 in addition to the $12 drink made with cheap alcohol. I asked for a napkin since I didn't get one and waited 20 minutes for it. The show was decent, but definitely not worth the cost. The owner told me I needed to sit at a 90 degree angle due to fire regulations. This required me to have to crank my neck to watch the show. Seating was a wooden bar stool so I was uncomfortable for 4 hours. It was hot in the space. Even the actors were even sweating. There was no lighting in the bathrooms. The woman next to me said the breaker flipped but the manager didn't do anything to fix the situation. When my waitress brought me my bill for my drink and dessert, she had written another total at the top and pointed out that it was my total for the entire evening that included the price I'd already paid for the show and my meal. She pointed out this was the amount that I was to tip based upon and toldl me the minimum suggested tip was 20%. I gave a $100 bill for my $19 total and the waitress looked at the $100 bill and asked if I would need change. Unbelievable!"
39,Jackson_Hole_Playhouse,Dec 2019 , Couples,"Hillsboro, OR ",VERY DISAPPOINTING. Waste of $$$$$$,"Do not eat here. Food almost not edible.  Salad already at place setting. Warm and wilted, not fresh. Only offer two dressings, both nasty. VERY limited main menu options. Only one option sounded interesting to my wife and I. The NY steak. Both steaks were so tough and full of gristle, they couldn’t be cut or chewed.  The pasta was bland and pasta sauce like water.  We couldn’t eat either meal they were so bad.  We were seated at the ‘bar’. Well, they don’t really have a bar. As they serve very few options of drinks.  I did order a local beer that was cold and flavorful.  Bartender never asked to refill my beer. We had to ask multiple times for ice water. Poor service for sitting right in front of him.  The place is so crowded you might as well be sitting on your neighbor’s lap.  So crowded that a guest cannot possibly get to the restroom. I wonder what would happen during a fire (?)  I had paid in full a couple months in advance, otherwise we would have left before we got started.  The show was funny/entertaining, but seemed like nothing more than a high school play. The website is outdated. The menu is outdated, the description outdated, the photos outdated. Misleading to say the least.  A couple of the hosts/cast were more than friendly, the bartender not so much, the couple of others I didn’t interact with so I’m not sure.  My wife and I were both very disappointed and felt ripped off.    I had emailed the company of my concerns and options the next day.  I did get an initial response but with no offer of remedy. I replied to them in hopes of a refund or at least a partial for the dinner portion. No response back and it’s been over a week.    There are so many great places to eat and be entertained in Jackson, this is NOT one of them. It’s unfortunate because the idea of dinner and a show is a good one. But this one falls way short of expectations.    Do not waste your money or time on this place at all. A true disappointment of time and over 200.00 invested."
40,Jackson_Hole_Playhouse,Dec 2019 , Couples,"Houston, TX ",Fun evening for the entire family,"Attended the Christmas dinner theater offering and had a blast! The Jackson Hole Playhouse is essentially a community theater production with dinner before the show. It is a family owned, family operated business that takes pride in patrons enjoying themselves. The meal offers several choices of entrees. all prepared well and served quickly. The servers/waitstaff take time to visit with guests and ensure that the meal and drinks are satisfactory. What you don't know at first is that they are also the performers for the evening. The production follows the conclusion of the meal. While the performance isn't Broadway, it is very much a sincere effort by every performer; you can sense their desire to be truly entertaining and that makes this community theater setting very personal. There may even be a little audience participation, as there was tonight, but it's all in good fun. Attending a dinner theater at the Jackson Hole Playhouse could easily be overlooked with the emphasis on outdoor recreation here, but this is a great way to spend an evening after a day on the slopes or on the river."
41,Jackson_Hole_Playhouse,Oct 2019,not available,"Meridian, ID ",Jackson Hole Playhouse,"Do not eat dinner here. When I was taken to my table the salad was already on the table. It was warm and wilted. It then took a full hour to get my main dinner. When I received my meal, it was cold, the mashed potatoes were extremely lumpy and the carrots were under cooked. The waitress never refilled my drink and they don't serve alcohol. The seating is so cramped that the other tables interrupted my conversations due to it was like being at the same table. The play was entertaining with good talent but it was like a high school play. The venue is old and needs updated. The speakers didn't work well."
42,Jackson_Hole_Playhouse,Sep 2019 , Friends, ,Big river,"As locals this was our first visit to the playhouse, and unfortunately had to leave at the intermission so did not get to watch the entire show. I was impressed with the actor, story line, and the interaction. Great fun! Am looking forward to going back to catch the entire show. Very enjoyable, will be back to watch the whole thing next week."
43,Jackson_Hole_Playhouse,Sep 2019 , Couples,"Bardstown, KY ",Jackson Hole Playhouse,"Had a great time! Good was excellent & show was well done! Cast members were very talented, especially Madison & David!"
44,Jackson_Hole_Playhouse,Sep 2019,not available,Michigan ,Playhouse for a great time!!,"The show was great!! Don't miss it! The food was ok but not great, the deserts were really bad.  We would recommend to go to the show only and eat at Wyoming Inn In town!! great restaurant that is very quiet inside and no wait!!"
45,Jackson_Hole_Playhouse,Aug 2019 , Family,"Brainerd, MN ",Fun event for all,We first watched the shootout that the cast is a part of and that was fun for my 8.5&7 year old! Then went to go check in for dinner. The area you wait in is very cool setting! Dinner was good and I loved the performances during it! Plan to do a dinner like this when visiting NYC in a few months. My son loved the play the most. All of us thought everyone did well and a good story but my son was mesmerized the whole time. He loved shaking their hand afterwards and taking a pic with Huck!
46,Jackson_Hole_Playhouse,Jul 2019,not available,"Minneapolis, MN ",Best experience!,Came here with my family this summer in July for about a few days before going to Yellowstone. we saw the Huckleberry Finn play. It wasvery good and my kids enjoyed it and learned from it. Everyone there is so talented. One girl who sang a solo made all of the notes flow so well. Everyone was so kind and charismatic and made our night wonderful. Everyone from the actors greeting us at the end to the concessions people were funny with great personalities. There was a little girl who even played the violin at the beginning of the show and she was great. The guy who played the slave was beyond great and they all were! The actor who plays Huck has such stamina to. we didn’t know how he could keep going for so long during that show. At intermission the popcorn was a little salty but otherwise good and at the end the actors greeted us and we were able to shake their hands and say hello and that was cool for my kids to “meet the stars”. Broadway quality
47,Jackson_Hole_Playhouse,Aug 2019 , Family,"Wayzata, MN ",Big River,"Wonderful talent and excellent production values in a well-chosen Twain classic; a worthwhile stop during a road trip through WY. Vicki Garnick and family should be proud of the quality of art they have created in Jackson Hole. As a small theatre performer/playwright/director/producer from Minneapolis, I was thoroughly impressed.    My only suggestion would be to have Tech turn up the mics for some of the performers at quieter moments because it’s quite hard to hear them with the vent system running.    Bravo, JH Playhouse!"
48,Jackson_Hole_Playhouse,Aug 2019,not available, ,WHERE ARE THE LIGHTS,"My posts are mostly positive but I have a couple of issues I need to address. One is definitely an issue that needs to be addressed and CORRECTED by the owner and management, but first please, please make sure the air flow in the playhouse is adequate. I want to be comfortable when watching a performance (which I left early for it was too uncomfortable being warm). Now comes my big pet peeve, PUT LIGHTS IN THE WOMENS BATHROOM STALLS. I HAVE A DISABILITY AND IT WAS LIKE BEING IN AN CLOSET IN THE STALLS, I COULD NOT SEE PERIOD, other women were complaining as well and fix the locking mechanism as well on the stalls. But again get lights in those stalls. I can't believe that no one has ever complained. It made my experience at the playhouse a big negative and ended up leaving during intermission from the play to leave theatre to go back to my hotel to go to the bathroom. Did not return."
49,Jackson_Hole_Playhouse,Aug 2019,not available,"Tulsa, OK ",Fun Event in Town,"Great location, just off of Jackson Square. Dinner follows the 'town gunfight'.    Our party of 6 attended the dinner and the play. The play actors and actresses also served as restaurant waiters and waitresses. They sang several songs during dinner.    I would rate the food as 'OK'. Several choices, but portions were small. There appeared to be some cost control (i.e. very small family style salad for a party of 6). Also, they had run out of the dessert we selected.    Cute introduction of the entire cast between dinner and the play. Our seats were great (second row in the middle). We felt that the play was too long, especially the second half. Since we had to get there by 6 PM, 4 hours, ending around 10 PM, would have been plenty."
50,Jackson_Hole_Playhouse,Jul 2019 , Family,"Salt Lake City, UT ",Don't miss this show!!!,"My family and I saw the show last night and it was absolutely incredible! The theater is beautiful and on one of the oldest buildings in Jackson hole with the original Post office boxes and beautiful Western decor. The staff was friendly and fun and so talented. We attended the dinner show and had both a 10 year old and a teen and tow. It was the most fun thing we did on our trip!!! Don't miss it!!! The audience was captivated. We laughed, we cried, the show was so beautiful and funny and mesmerizing. I was sad when it ended. The audience have them a ovation. This is a must-see stop on your Jackson hole trip. We've been to other shows here as well and it's always a family favorite!!! The actors come from all over the country and WOW so talented. The music will take you breath away."
51,Jackson_Hole_Playhouse,Jun 2019 , Family,"Springville, UT ","I really wanted to love this, but came up short","As with most things these days I book reservations and read reviews online when making decision on events. For the Jackson Hole Playhouse I booked very early to insure my reservation and to get good seats. As a part of this process I was asked to include my dinner selection. I selected prime rib dinners for my party of seven and selected some of the best seats in the house. Upon arrival I was informed that their menu items had changed and to select something from the menu. We opted for steak since prime rib was not on the menu, but it turns out the steak on the menu is given in a very small portions of small slices of steak in a gravy. It was very apparent that corners were being cut on the menu offering to possibly save the playhouse some money. The play itself was okay, but the seating was very dated and very small. My good friend that is 6ft had to take an aisle seat in order to accommodate for no leg room in the general seating, plus the theater itself is in need of some renovations. I loved the decor in the lobby, but the seating was awful in the actual theater. About halfway through the play a group of six sitting behind us got up and never returned. After the intermission it felt like it was just my family and friends and a few couples left. At this point we were just committed to see if it would get any better. I really wanted to love this, but in the end I wouldn't recommend this event. Seemed a bit over priced for what you got."
52,Jackson_Hole_Playhouse,Jul 2019 , Family, ,Teens Loved This Show!,"On our first night in Jackson, we went to the famous (fun and free) town square shoot-out, which is put on by the cast of the Jackson Hole Playhouse. My teen girls enjoyed the shoot-out so much that they wanted to go to the Huck Finn play that night. We talked to some of the cast members, who said that tickets were still available. We walked over and bought tickets for my two teen girls. My husband and I opted to sit it out and enjoy and evening alone at The Wort Hotel, which is situated diagonally across the street from the Playhouse. This was the best decision ever. My girls absolutely loved the play. So much so that they returned to the hotel just raving about it. My 14 year old asked if we could all go see it the next night! She liked it that much! I was floored. My girls have gone to various plays and shows with varying degrees of interest. I've never seen either one of them react the way they reacted to this show. They both absolutely loved it and continued talking about it for days (actually, they are still talking about it whenever we're discussing our family trip to Grand Teton, Yellowstone and Jackson Hole). Clearly this was a great and very memorable show. While I was glad for alone time with my husband, I was almost sorry that we'd opted not to go with the teens (not to mention I'm a big fan of Huck Finn).    Tickets were $40 and the show went for about 3 hours. A good value, in my opinion. The kids raved about this the same way they raved about seeing the Red Sox vs. Yankees at Fenway in Boston last year. Believe me, that little ball game cost a heck of a lot more than $40. Hats off to the Jackson Hole Playhouse - you impressed my Chicago area teens, who've done many a show/event in many places. Well done!"
53,Jackson_Hole_Playhouse,Jul 2019 , Family, ,Wonder show!,Wonderful show! Enjoyed a wonderful presentation of Big River! Great talents! Great voices! We had a great night!
54,Jackson_Hole_Playhouse,Jul 2019 , Family, ,Our Day In Jackson,"Took our family including 3 teenage kids. We didn't do dinner, just the show. Staff was friendly. Play was entertaining."
55,Jackson_Hole_Playhouse,Jul 2019 , Family,"Boise, ID ","Fun dinner, fantastic show","My husband and I walked in to purchase tickets for the play for our family. The owner sweet talked us into purchasing dinner as well. Such a great decision! The dinner was delicious and fun. The actors was really nice, and fabulous performers. The show after dinner was exceptional for both children and adults. Thanks to the owner! We will be back!"
56,Jackson_Hole_Playhouse,Jul 2019 , Family,"Jackson, WY ",Big River,"""Big River"" is a wonderful experience. I feel honored to have exposed my family to such a powerful play. As always, the playhouse is top notch!! A must do while in Jackson Hole!!"
57,Jackson_Hole_Playhouse,Jul 2019,not available, ,Excellent Dinner and Show,"What a nice surprise our family encountered when we had dinner and saw the show, ""Big River."" at the JH Playhouse. We were a large group of 21 visiting Jackson for a family reunion. Our dinners came to our 2 tables warm and the meals were very tasty and even the vegans in our group were able to enjoy a warm dinner meal. The actors singing at dinner time were entertaining and we all thought the ""Big River"" cast was excellent as was the piano player. What a treat for our entire family who range in age from 80 to 11 years."
58,Jackson_Hole_Playhouse,Jul 2019 , Family,Panama ,AMAZING,"We had so much fun and as a family with 2 small boys, they loved the show and sat thru the whole evening in rapture. Big river explores American history with grace and humor. The cast was amazing and the food as well.  Don’t forget to try the sarsaparilla!"
59,Jackson_Hole_Playhouse,Jun 2019 , Couples,"Daytona Beach, FL ",Disappointing!,"Playhouse is in great old building worth visiting. Have dinner along with show or can do just show, which we opted to do. Did not look into what production was, but assumed it to be western in nature due to being in Jackson. Wrong! Was a Huck Finn production. Production itself was OK with good singing but did not expect this being in a Western town with visitors from out of the area wanting to get a feel for local flavor. Should have read more about Playhouse before purchasing tickets, which were expensive at $40 per person, with dinner would have been $75."
60,Jackson_Hole_Playhouse,Jun 2019 , Friends,"Montgomery, AL ",Dinner/Theater Review,"We were lucky enough to go on a weekday in June which got us into great seats in the front for the Huck Finn Show called ""Big River."" They play was great, with very talented actors. The cast did a wonderful job, as they also were our waiters and ushers!  The only problem I had was with the dinner. I was given a menu with choices and the ""king's cut steak"" was not available at all. And the saloon did not have any alcohol...whoever heard of that? I think they should have provided a small dessert with dinner (which was not included.)"
61,Jackson_Hole_Playhouse,Jun 2019 , Solo, ,Playhouse exceeded all expectations!,"I had the pleasure of attending the Playhouse's production of ""Big River"" and was completely blown away by the quality of the production. The acting, singing and dancing was energetic and top notch. The set design, music, costumes, sound, lighting--everything--was wonderful, so professional and entertaining. I've seen a lot of shows in various venues, including in Chicago and New York, and this ranked right up there with the best of them. The venue was small and intimate which just added to the fun.    Regarding ""Big River"" specifically, the Mark Twain tale does surface the issues of slavery and racism. But the overall story is about friendship, compassion, and loyalty despite differences--all important things to be reminded of. Well-suited for the whole family. Highly recommended!"
62,Jackson_Hole_Playhouse,Jun 2019,not available,"Norwalk, CA ",Big River,"Amazing show this year, again! Love the Garnick & Fraser families! Steve Badget, Golden Garnick as Huck Finn. Vickie Garnick, so proud of you & the incredible talents you & your family have! ♥️🎉"
63,Jackson_Hole_Playhouse,Jun 2019 , Family, ,"Jackson Hole Playhouse in Jackson Hole, Wy.","We have just seen this year’s production of Big River at the Jackson Hole Playhouse in Jackson Hole, Wy. The acting, singing and dancing were wonderful. The total production was outstanding. We thoroughly enjoyed the show and recommend it hughly."
64,Jackson_Hole_Playhouse,Jun 2019 , Family, ,Big River- Incredible Show!!!,"This show was one of the most incredible productions I have seen, and that is saying a lot considering that my family is from New York and have seen some Broadway shows. The actors are definitely Broadway worthy and the show sends a great message of equality. It shows how Mark twain was way before his time by showing how he believed in equality before it was truly accepted. While yes, the “n” word is used a few times, it is only used when necessary in order to show how truly awful conditions were and how much Huck Finn was able to look past society’s differences. As a family with kids of all ages who saw the show, we thought that the word was only used when necessary and that the show taught the kids about how even if somebody looks different, they are still very much alike and that they deserve the same respect. It also teaches kids of today to not let history repeat itself. The saying goes that “those who don’t know history are doomed to repeat it” and this show teaches kids history in a more enjoyable way and the kids better retain the information and they will prevent history from repeating itself because everyone deserves equal respect.    Now, about the cast: they are INCREDIBLE and SO SO SO TALENTED. The dancing and choreography is very entertaining and very well executed. Their voices show incredible strength and passion for their craft. The acting is too great to explain. The actors flawlessly execute the funny, comedic moments while also perfecting the horribly tear-jerking, heart-wrenching scenes. The pianist is also beyond amazing and there are no words to describe that level of talent! Both the show itself and the actors make this a place worth visiting!! Everyone at the playhouse is so kind and welcoming to all. Though this may sound cheesy, let me be true and clear when I say that everyone there is like a big family and each guest at the playhouse is part of that family and it will leave you wanting to come back for more!! Even the food is delicious!! Enjoy! It’s worth coming in!!"
