,place,date,category,place ,Tagline,Review 
22,Rendezvous-Mountain,Jul 2019 , Family,"Harrison, AR ",Waffles and wildflowers,We rode the tram up for the tourist aspect but loved the sweet treat of waffles from Corbitt's Cabin then walked/hiked looking at all the flowers. So beautiful even at these heights.
23,Rendezvous-Mountain,Jul 2019 , Couples,"Mill Hall, PA ",Breathtaking!,"If you want to be in awe, take the tram up to Rendezvous Mountain! Go early - not many people go up in the morning and it's like you're the only one there! Many many photo opps and so very breathtaking. Speaking of which, I was a bit concerned about trying to breathe so high up (almost 11k feet above sea level) but I was fine. Only got a little out of breath when trying to walk and talk while going up a hill.    Also dress warmly, even though it was a warm 80+ degrees at the bottom, it was a chilly and windy 45 on top!    Along with the fantastic views, there's a most excellent waffle shop. Hubby had the strawberry waffle but I highly recommend the lemon one! Coffee, soda, water, beer and wine also sold and there is an outside deck to sit and enjoy your treat.    Some reviews complain about the cost but for us, it was so worth it. How often do you get the opportunity to stand on a tall peak and see the world? Just do it!"
24,Rendezvous-Mountain,Jul 2019 , Friends,"Henderson, NV, ",Almost The Top Of The Tetons,"In the summer you can take the tram ride up here, in the winter you can ski down. Even mountain bike it if you like. If it's a summer or off season thing you're doing, consider doing a bit of walking up here. Just meander around and then tram it down or you can follow one of the trails for a bit of time downhill to get you to the gondola stop for your trip back to the base. There are better dining opportunities by the gondola. But Rendezvous has 360 views and a waffle type convenience counter. the aroma is pervasive. There's even an outdoor deck."
25,Rendezvous-Mountain,Jul 2019 , Couples,"Atlanta, GA ",Nice ride up with Gondola,It was a bit pricey at $44 but if you use the two additional rides you get with it (go early enough in the day to do so). Its a nice area to spend the day
26,Rendezvous-Mountain,Jul 2019 , Family,"New Canaan, United States ",Rendezvous Mountain is breathtaking,"Your breath will be taken away as you soar to the top of the mountain, more than 10,000 feet above sea level. The views are almost unbelievable as you can see more than 80 miles in all directions on a clear day. Like a fantasy, so beautiful.    The other reason that it will be breath-taking is that you will be almost two miles above sea level, and the air will be quite thin. But is so worth it."
27,Rendezvous-Mountain,Jul 2019 , Family,"Parkland, FL ",Dinner at Mountain top,"Visited the restaurant on our first day in town. You must take the gondola(free) to the restaurant. Always cooler there so dress accordingly. Dinner was good, but service needed some work. Overall expensive but you are paying for the location."
28,Rendezvous-Mountain,Jul 2019 , Family,"Fayetteville, AR ",Gorgeous Summer views and tasty waffles at Corbett's,"Gorgeous views but you can quickly view this in between the two tram rides and grab a waffle to go (15 minutes) so if you don't want to pay the Tram fees, it is free to ride up at 5 pm but last tram down is at 5:30. Fortunately I stayed at the Teton Club through our timeshare and my husband and I (as owners) received a card for a free tram or gondola ride up. It was a gorgeous view but I'm not sure it is worth $40 to ride up and take the views in.  You can also ride Gondola up and either take a steep hike over to the top of tram or walk the summer access road which is fairly flat."
29,Rendezvous-Mountain,Jul 2019 , Family, ,Amazing views and great village,"We were visiting the Grand Teatons and staying in Jackson. This was a 20 minute drive to this resort. When we left we went in a back way to the teatons over a rough road.    Wow what great views! We got the tram pass on a warm (base 80 degrees) clear day in early July. After purchasing the tram ticket we learned it was good for all 3 teams that were operating this summer. We went up to the top of the large tram summoning over 10,000 feet. We could all fee the altitude in our breathing. Colbert’s cabin offered fun and yummy waffles. This is a great spot for pictures. We were able to watch paragliders fly off the mountain here as well. (JHPG) we decided to hike but many of the trails still had lots of snow and that wasn’t our kinda hiking. We took the rim trail to the summer hill trail which was about 2.2 miles mostly down hill on a wide service road with the last 1/4 mile being a steep uphill to a cool base camp with a smaller (8 person) tram down to the bottom of the hill. There are many cool activities at the bottom of the hill from free corn hole to paid zip line corse. There are also many places to eat from fancy to taco truck (really!). We ate at the Mangy Moose which had great views (we sat outside) and yummy food! Get som truffle fries which are big enough to share with the whole table:). ***buy tram tickets online and save $$$***"
30,Rendezvous-Mountain,Jul 2019 , Couples,"Coggeshall, UK ",Must do.,This is a great half day. We took the tram to the top of Rendezvous Mountain where there are spectacular views. We then walked a couple of miles along to the Gondsls to ride down taking a break for drinks on the terrace by the restaurant.
31,Rendezvous-Mountain,Jul 2019 , Family,"Fort Wayne, IN ",Take the tram to the top.,My family loved this. Even my wife who is afraid of heights fought through her fear. The view from the top makes it all worth it!
32,Rendezvous-Mountain,Jun 2019 , Family,"College Station, TX ",The view,"Take the tram, take the gondola, take your feet . . . just go. The scenery at the top is outstanding. Go."
33,Rendezvous-Mountain,Jun 2019 , Couples, ,Awesome views,"Overall, this ended up being a fun experience. It didn't start out that way due to the ticket sales person being rude to my husband and refusing to honor a veteran's discount for him. However, I made a phone call after our visit and we received an apology plus a refund. The lady I spoke with was very nice and helpful. We really appreciated her efforts to ""make it right"" with us. The trip itself was awesome! At times, it seemed like you could reach out and touch the mountainside as the tram traveled up the cables. There is a recording of information to listen to as you go up the mountain; I enjoyed that. Once at the top, the views are amazing! It was cold and windy up there so regardless of the time of year, you probably need a jacket or coat. There is a waffle house at the top, Corbins Cabin, where you can get a snack or drink. Don't expect anything healthy though, just carbs and bacon. I would recommend this aerial tram ride while in Jackson Hole."
34,Rendezvous-Mountain,Jun 2019 , Family,"Abilene, Texas, United States ",Amazing views from the top,"Our family thoroughly enjoyed the view from the top of the mountain. It was a fun little hike around the crown and you can see for a long way. There was snow to play in too, even though it was a gorgeous summer day. I will mention that for my mother, who is nearly 80, it was a little tough because there was very little seating when you get up there. She wanted to sit while she waited for us to do our hike. There are a few benches but it is limited for sure."
35,Rendezvous-Mountain,Jul 2019 , Couples,"Shelby, IA ",Yellowstone Trip,"Took the tram up this mountain to 10,450 ft! Fabulous view of Grand Teton Mountain! Worth the cost of $20 per person. Had waffles at the little shack on top. However, though the waffles were not worth the cost, the experience itself was. Definitely recommend this site."
36,Rendezvous-Mountain,Jun 2019 , Family,Philadelphia ,Fun day on Rendezvous,"Our family took the tram up to Rendezvous Mountain and hiked the trails at the summit. A good two hour hike on the trails, and stop at Corbet's Cabin for beverages."
37,Rendezvous-Mountain,Jun 2019 , Couples,"Dodge City, KS ",wonderful views,I enjoyed the ski lift ride (we saw a bear). It was not ski season but the view was wonderful. Above the year round snow line so there was snow despite the summer travel.
38,Rendezvous-Mountain,Jun 2019 , Family,"Topeka, KS ",Incredible view of Jackson Hole and Teton Mountains,"We rode the aerial tram to the top of Rendezvous Mountain and the view was spectacular. Bring extra layers and plan to spend a little more time (and $) at the top to buy a waffle and a hot drink. It was a fun treat for the whole family. We only saw a few deer from the tram, but the conductor said on average they see a moose every few days and a bear every two weeks or so."
39,Rendezvous-Mountain,Jun 2019 , Couples,"St. Johns, FL ",Wonderful views!,We did not know this was in Jackson Hole but we were so glad we found it! What an amazing tram ride with wonderful views at the top. I recommend this to everyone!
40,Rendezvous-Mountain,Jun 2019 , Family,"Charlotte, NC, ",Aerial Tram,"We rode the aerial tram to the top and got the 10,000 ft view of the Jackson area and it was quite spectacular. Bring a jacket, it's breezy up there!"
41,Rendezvous-Mountain,May 2019 , Family,"Orlando, FL ",Breathtaking view!,"After the tram ride, we climbed the snow to the top of the mountain to see 360 degrees of amazing views. We hiked and played in the snow for about three hours."
42,Rendezvous-Mountain,May 2019 , Family,"Rockwall, United States ",Beautilful and thrilling,"Gorgeous view of the Tetons and Jackson from the summit. Great waffles at Corbet's Cabin at the top, too!"
43,Rendezvous-Mountain,May 2019 , Couples,"Newton, NJ ",Great Waffles!,Had to wait out some high winds at Corbet's Cabin Waffles - but what a great place to wait. Waffles and beverages were as great as the view and the company!
44,Rendezvous-Mountain,Mar 2019 , Family,"Pocatello, ID ",Best in all the West,"St. Patrick's Day weekend was sunny, Goldilocks snow -- just right. A moose was grazing in an aspen grove at the bottom. The top of the tram wasn't windy. Wonderful place to sky. From the airport to a downtown hotel is fast. Hotel shuttles take you to the mountain. Wonderful restaurants in walking distance from downtown hotel. Wonderful place for spring skiing."
45,Rendezvous-Mountain,Mar 2019 , Friends,"Utica, NY ",Great skiing,I love skiing Jackson Hole. Great conditions and a wonderful mountain to ski. Plenty of choices for an all around experience!
46,Rendezvous-Mountain,Mar 2019 , Family,"Kimberley, Canada ",Loved it...,"We were spring skiing and got just that with cool mornings and warm afternoons that softened things up. They do a good job of grooming so we’d start at 9 and go hard down low, then stay on upper chairs when bottom started to crowd. We’d love to hit the steeps on a powder trip....they look amazing."
47,Rendezvous-Mountain,Mar 2019 , Friends,New York ,The BEST!,"This mountain is the grande dame of American ski mountains. It always gets snow, always keeps it, and despite a challenging environment, the ski is safe and super fun. The ski school is simply the best too."
48,Rendezvous-Mountain,Apr 2018 , Friends,"Cleveland Heights, OH ",Challenging and Breathtaking!,"Jackson Hole always pushes me out of my comfort zone in the best way possible. If it's cloudy, the snow is falling, if it's clear you have prime view of the Tetons. One of my favorite places!"
49,Rendezvous-Mountain,Feb 2019 , Friends,"Gig Harbor, WA ",Maybe on a sunny day...,"Rode the tram to the top in white-out conditions. Don't recommend it. Wait in line an hr on a weekday in Feb. See nothing. Snow blowing sideways at the top. Did have a waffle at the cabin, but not worth the effort if there is no visibility."
50,Rendezvous-Mountain,Feb 2019 , Solo,"Sioux City, IA ",World class skiing with enough steep and snow for all.,"Spent 6 days in February and received over 50 inches of snow which provided exceptional skiing. This is a destination mountain and it does have a lot of black diamond runs. Beautiful country and incredible fun. Even with the snow amounts, the traffic was still able to get to the mountain although Teton Pass was closed one day. Air service in to Jackson and there are shuttles in to town. Also shuttles from the town of Jackson to the mountain. Will visit again and not just for the mountain but everything else that comes with it."
51,Rendezvous-Mountain,Feb 2019 , Couples,"Jackson, Wyoming ",BIG mountain skiing!,"This mountain has something for everyone but if you like challenging runs and big mountain skiing it should be on your bucket list. A top to bottom run can wear you out. Use maps and ski hosts for the first day or two since there are places you can get lost. Lots of out of bounds skiing to, but bring your gear for that.  Great restaurants, kids ski programs, big groomed runs, tree skiing, open bowls etc. Jackson has it all."
52,Rendezvous-Mountain,Jan 2019 , Couples,"Jackson, WY ",Best in West and the World,"For the best adventure in skiing or boarding, ride the tram to this incredible location. From here you access a plethora of runs from chutes to trees to the incomparable Hobacks and Corbetts Couloir. Lines can be long so plan your day accordingly be getting in line way early, or catch late afternoon trams. Lots of skiing can be accessed by Bridger Gondola to Thunder and Sublette Chairs while those lines lessen."
53,Rendezvous-Mountain,Jan 2019 , Couples,"Minneapolis, MN ",Steep and deep,"The mountain is not for the faint of heart. It's steep, fast and challenging for all levels of skiers. The equipment is first rate and moves lots of people with only a few hangups, like the tram lines. They have opened up new areas and lifts the past years that help the congestion. Plenty of shops and places to eat. The one downside is the price which per run or lift is getting out of hand. Perhaps with all the modern scanning they could charge you by the use and not the day. Thiunk about that."
54,Rendezvous-Mountain,Jan 2019 , Friends,"Ridgewood, NJ ",Not for the first time skier,"I highly recommend getting a ski instructor to take you around if you are like me and a solid intermediate skier . Some of the trails are poorly marked and you may start out on a Blue , go down a Double Blue and end up on a Black . Yikes !  I recommend facing the mountain and starting to the right -  - Teewinot , nice easy greens for your first run.  - Move up from Teewinot to Apres Vous Quad Chair and take Werner and Upper werner  (I could do these runs all day .)  -The sun moves from right to left , so head to Sweetwater Gondola and take Casper quad with runs like Easy Does it  - go to Bridger Gondola up to Rendezvous Lodge for a nice lunch and sunny spot  ( outdoor picnic tables )  -Take Lupine way and Amphitheatre ( wide open )  - The mountain gets progressively harder the further left you go  DO NOT TAKE THE TRAM !!!  This is for Expert skiers and it is no joke to get down .  It's a fun ride to really see the mountain on a sunny day , grab a waffle at the top and to ride it right back down .  Loved this mountain but , boy , you better respect it .  ."
55,Rendezvous-Mountain,Jan 2019 , Couples,"Liberty Township, OH ",Gondola ride and Waffles,"We are not skiers, but visited Rendezvous Mountain and Teton Village one day. We rode the gondola to the top and enjoyed the waffles at Corbin's Cabin. We had Strawberry waffles. It is a very small place, but seats become available quickly. We walked around the upper platform and took in the views of the area. It can be quite windy and cooler up top, so plan accordingly."
56,Rendezvous-Mountain,Jan 2019 , Solo,"Los Angeles, CA ","Great snow, trails and staff.","Great skiing and the staff in the stores, restaurants and rental and storage areas were wonderful. Young, vibrant, upscale atmosphere yet perfect for skiers and travelers of all ages."
57,Rendezvous-Mountain,Jan 2019 , Couples,"South Hackensack, NJ ",Amazing,"Breathtaking experience. Will definitely be coming back.  Bring a good camera, dress warm, and enjoy it."
58,Rendezvous-Mountain,Dec 2018 , Family,"Flowery Branch, GA ",If you need a challenge,"One of the best ski resorts in the US but ONLY if you are a strong intermediate or expert. If you have beginners head elsewhere. Also one of the pricier resorts so if you are looking for a ""deal"" on skiing look over the hill at Grand Targhee. Also weather can cause delays in and out of JH airport so just be ready for that possibility."
59,Rendezvous-Mountain,Dec 2018,not available,"Berlin, Germany ",Incredible views & great atmosphere,"We took the ""big red"" gondola up the mountain as tourists and without skis it was pretty obvious! The vibe on the gondola & on the mountain reminded me of the European Alps and mountain huts. It was freezing cold & windy, which only added to the this special experience. The hot chocolate & waffles at ""Corbet's cabin"" were delicous & special. Well worth the money & time!"
60,Rendezvous-Mountain,Nov 2018 , Family, ,Wonderful Experience,"We rode the tram - make sure you pick up a coupon at the airport - to the peak. We stopped for an obligatory waffle and hot chocolate. Staff was friendly. Heavy snow was falling so we didn’t have a panoramic view, but I’m sure it’s gorgeous on a clear day. Well worth the money."
61,Rendezvous-Mountain,Aug 2018 , Couples,"Huntington Bay, NY ","Well organized, well maintained, great people, great facility, loved the cable cars.","The view from the top was outstanding, the people were great, the restaurant was amazing considering it was several thousand feet up the mountain, and the cable cars were a really good experience, with a few nervous nellies on our trip feeling comfortable enough to ride them with confidence."
62,Rendezvous-Mountain,Sep 2018 , Couples,"Monument, CO, ",A must do adventure to the top,"This was our second trip to the top and it was cold and windy but so worth the view. The cable car is fast, smooth and fun to ride. There is also a coffee/sandwich shop at the top."
63,Rendezvous-Mountain,Oct 2018 , Couples,"Boylston, MA, ",A great ride up the mountain.,"The tram ride was very enjoyable somewhat cold when you got to the top at 14,500 feet. Great views at the top going up and coming down. An attraction not to be missed while in Jackson Hole."
64,Rendezvous-Mountain,Sep 2018 , Couples, ,Splendid views!,"We got lucky in that we took the cable car on the day when the Roosevelt fire had just broken out, so we saw the smoke plume rising, and the dust and smoke thickening. Yes the trip is expensive but we found it worthwhile."
65,Rendezvous-Mountain,Sep 2018 , Friends, ,Stunning fall foliage,"The views at the top are spectacular. We were lucky enough to visit when the aspens were in full fall glory. It is cool on the top, so be sure to dress warm. The staff was certainly enjoying their job and we sang along with the music. A very entertaining morning for sure!"
66,Rendezvous-Mountain,Aug 2018 , Couples,"Strongsville, OH ",Worth it !!,"The views at the top are great, weather permitting. Dress for cooler weather, it can get cold up there.  Corbet's restaurant serves waffles, but don't make that your main meal. Maybe just as a treat.  The ride up and down is also very fun for kids and adults ..."
67,Rendezvous-Mountain,Sep 2018 , Friends,Dallas ,Tram ride to the top,Fall colors - aspens turning yellow against the green of the pines is stunning. Bike riders on the trails below us as we climber to the summit in the tram.
68,Rendezvous-Mountain,Sep 2018 , Couples,"Henderson, NV, ",Views/Hiking/Views!!,"Fast Aerial Tram up to find beautiful views and the famous Corbet’s Couloir ski slope. The staff who works this aerial tram are just great! It was windy and 15 degrees cooler so dress in layers (54 degrees in early September). You can enjoy the magnificent views and/or hike the many trails. We did a small hike and it was a strenuous! Loved watching the hang gliders takeoff from here. You can enjoy waffles, drink and snacks at Corbet's Cabin."
69,Rendezvous-Mountain,Dec 2017 , Friends,", ",Wow,"The après-ski scene here doesn't begin to compare with other places I've been, but the skiing is spectacular!!!"
70,Rendezvous-Mountain,Sep 2018 , Couples,"Linthicum Heights, MD ",A great hike and view,"We took the tram up and then did a 7 mile hike. The tram ride is fun and the view at the top is amazing! It was a great hike as well. Didn't see any critters (maybe a pica, not sure), but it was a great hike."
71,Rendezvous-Mountain,Sep 2018 , Couples,"Plano, United States ",Great Views from Rendezvous Mountain,We took the tram to the mountain for great views. We took some small hikes around the top and saw a Marmet sunning himself on a rock outcropping. The tram is expensive but the views were great.
72,Rendezvous-Mountain,Sep 2018 , Couples,"Lakewood Ranch, FL ",Really fun!,"The views are spectacular! Love the mountains down to the fantastic valley below. Spend as much time as you like and if you're lucky like I was, you can watch the Paragliders launch from the 10,000ft altitude. It was so amazing, I went back and jumped off the mountain at 10,000ft and glided to the valley 4000ft below. EXCELLENT ! ! !"
73,Rendezvous-Mountain,Aug 2018 , Solo,"Tinton Falls, NJ ",Tram ride to the top,"Great experience riding the tram to the top. Very windy, but the views were excellent. Took photos from different perspectives."
74,Rendezvous-Mountain,Sep 2018 , Couples,Tennessee ,Tram and Waffles,"We spent a little time in Jackson Hole during our trip to visit Grand Teton National Park. This is outside of the park and a short drive from Jackson, WY. In this village type area, you have plenty of free parking, lodging, shops, and a tram to ride to the top of the mountain for sightseeing or for skiing. If you buy the tickets online, you can save about $8. The ticket is good for the tram and the other ride to the restaurant about half way up the mountain and is good for the whole day. If you go to the top of Rendezvous Mountain, look for the cute cabin selling waffles. They are so flavorful! They give them to you in foil and you eat with your fingers — no forks offered. There is coffee there as well as bottled juice and tea. The drinks were pretty costly I thought but a waffle for over $7 is not too cheap either. However, I did enjoy being there and eating that tasty waffle! The views are incredible and the ride on the tram was pretty awesome. It takes 12 minutes to get to the top of the mountain in the tram and you can stay up there as long as you like for the day. Remember it is colder up there than in the village so be prepared."
75,Rendezvous-Mountain,Sep 2018 , Friends,"The Villages, FL ","Great Ride, Great Views!","Definitely worth the cost, at least on the day we were there. Smooth ride up and down with great views all around. Take your time at the top to soak in the beauty and come back down when you are ready (not a timed ticket). Take other reviewers suggestions to save money by buying online, or use a coupon available on many handouts or maps. We had a quick, delicious lunch from the taco truck just up the hill from the tram, too."
76,Rendezvous-Mountain,Aug 2018 , Family,"Washington DC, DC ",Windy -- but a beautiful view,"It's a little spare up there, but there are hiking paths and a waffle place, decorated with the skis and snowboards of young people (men, that is) who have dies doing the sports they love. Great views of the valley -- just dress smart and be aware that the wind really blows up there..."
77,Rendezvous-Mountain,Jun 2018,not available,"Phoenixville, PA ",Enjoy the Mountain,It was 80z+ degrees at the base but when we got top the top it was blowing like a hurricane - which made it feel very chilly as it was also quite cooler up top (in the 50's).    We are skiers but have never been here before so we greatly appreciated seeing what the mountain looked like without snow and enjoyed the cable car/tram ride.    It is an expensive trip but …. we thought worth it.
78,Rendezvous-Mountain,Jul 2018 , Friends, ,A great location for base camp!,"We rented a house for 5 couples in Teton Village. This was a great location for excursions to Grand Teton NP, Jackson, WY, and other nearby locations. We did several hikes on Rendezvous Mountain. Took the tram to the peak, ate waffles, did the Top of the World Trail.    The wildflower were in bloom and served as a great backdrop for pictures. The base village had everything you need. Quick drive to local grocery markets, City of Jackson, and Grand Teton NP.    Great location and beautiful setting."
79,Rendezvous-Mountain,Aug 2018 , Family,"Boston, MA ",Tram to top and hiked to the top of the gondola,Great adventure with 3 teenage kids! The waffles at Corbets provided energy to hike down. The trails were well marked and the wild flowers were amazing.
80,Rendezvous-Mountain,Jul 2018 , Couples,"Durham, NC ",Riding the Tram up the mountain,"Fabulous ride up the mountain in a tram, view spectacular. Fun to walk around the top and take pictures from the coffee shop. Not to be missed."
81,Rendezvous-Mountain,Aug 2018 , Solo,"Jackson, Mississippi ",Great view,Great view of the valley and a lot of good trails to hike. You can ride the tram up and hike down to the gondola if you don’t have much time.
82,Rendezvous-Mountain,Aug 2018 , Family,"Frederick, MD ",Wow!,"Bought the tickets locally at a store on the town square which was the same price as online. Saves you quite a bit. Even cheaper when you buy the family pass (two adults and up to four kids).    The ride was incredible! It was crazy how it seemed like you were hardly moving upward at all it was so smooth. The operators were chatty and seemed happy to be there. The views from the top were incredible. You can check their website for conditions on the the top. For us it was 88 degrees at the bottom and 61 at the top (and breezy). Save bet is to bring a jacket with you.    The thing that was fantastic was that it is an all day pass for all the operating lifts... so we rode them all. Fantastic!    The waffles at the restaurant at the top smelled good, but we had a few adult beverages and enjoyed walking around.    This is a must do!"
