,place,date,category,place ,Tagline,Review 
20,Jackson-Hole-Aerial-Tram,Aug 2020 , Family,"Laurel, MD ",So fun!,"Went to the top for happy hour. Line Up early! Free rides start at 5. Line forms around 4:30. About a 12 min ride up. Walk around enjoy the views and grab a cocktail or beer or snack. 8 people to a car. Line to come down is a shorter wait. Or if you’re fit, hike up and grab a ride down! A must do in The Teton Village in the summer!!!"
21,Jackson-Hole-Aerial-Tram,Jul 2020 , Family,"East Brunswick, NJ ",Loved it!,"It's free after 5 pm, but we were glad to purchase a bit overpriced tickets. At 4:30 pm the free ride line started to grow by the minute. Not a big deal if you have time to kill, but we had too much to see/do to waste any of it waiting in line. The gondola was clean having one family per unit made the experience so much more enjoyable. My 8 y.o. was a little scared at first, but got over his fear withing the first minute of the ride. Great experience!"
22,Jackson-Hole-Aerial-Tram,Aug 2019,not available,"Houston, TX ",Great views and a good starting point for various hikes,The views from the top are amazing. We were lucky to be close to a window on the way up so we could enjoy the views all the way to the top. The top station is the starting point for many hikes ranging from easy mostly downhill hikes to summit hikes or multi hour strenuous ones. Beautiful scenery!
23,Jackson-Hole-Aerial-Tram,Jul 2020,not available,"Everett, WA ",Great Hike Wildflower Trail,"Great Hike, was a beautiful sunny summery day, found a place to park right away, free!!, and I spent hours in Teton Village, great place, great exercise."
24,Jackson-Hole-Aerial-Tram,Jul 2020,not available,"San Diego, CA ",Worth the ride up,The views are just breathtaking. Make sure you do this on your stay to Teton Village. Very worth it!
25,Jackson-Hole-Aerial-Tram,Jun 2020,not available,"Mays Landing, NJ ",On top of the world,What a fantastic view. you could see the valley. The tram ride was short and sweet. We spend about 1 hour taking in the sites
26,Jackson-Hole-Aerial-Tram,Mar 2020,not available,"Mill Valley, CA ","The line was too long, and the ride was too cramped with the crowd","We decided to ski from the very top, and so the only way to get there was the tram. I regret that choice as the line was an hour long and they packed us in like sardines. The ride was standing room only and holding onto our skis. Not pleasant by any stretch of the imagination. Still the view at the top was spectacular and my friends all enjoyed their waffles"
27,Jackson-Hole-Aerial-Tram,Dec 2019,not available,"Santa Barbara, CA ",A fun ride up and down,"The tram is a great way to see to entire are winters, spring summer or fall. Amazing views of Tetons and the tram brings you up to 10500 +feet. There are a few weeks the it is closed."
28,Jackson-Hole-Aerial-Tram,Feb 2020,not available, ,Amazing views!,"Truly a marvel of engineering. The waits can get crazy in the mornings,especially if they got snow the night before. It was a little scary when we had 30 mph winds one day but it was reassuring knowing it was designed to take up to 60mph winds..."
29,Jackson-Hole-Aerial-Tram,Feb 2020 , Couples,"Cambridge, Wisconsin ",Must do!,"It is so worth the price.    The ride up is crammed with all the skiers .. but the ride down is amazing... and the tram is basically empty.    Yes, eat a waffle on the top of the hill. The brown sugar waffle is unbelievable. The restaurant up there is tiny so be OK standing."
30,Jackson-Hole-Aerial-Tram,Jan 2020,not available,"O'Neill, NE ",Amazing view!,"They pack in a ton of people on the tram so the you will likely not get great views on the way up. However, if you aren't skiing down, you'll likely be one of few people that ride it back down so you can get great views then. The view from the top is priceless! It's worth waiting for a clear day to go though! Be sure to get a waffle when you get to the top! :)"
31,Jackson-Hole-Aerial-Tram,Aug 2019,not available,"North Vernon, IN ",campfieldvacation 2019,We went up on the tram. It was a little windy but the ride and view were beautiful. The wait wasn't bad to ride the tram. The restaurants weren't open when we went up there
32,Jackson-Hole-Aerial-Tram,Sep 2019,not available,"Boston, MA ",The only way I would get to the top of this mountain.....,"Staggeringly beautiful views; great hiking trails that are well marked, and a great opportunity to spot a few moose."
33,Jackson-Hole-Aerial-Tram,Oct 2019,not available,"Lehigh Acres, FL ",Indulge in This Oblectament (a source of delight),"If you are a philocalist (a lover of beautiful things) this experience is a must! If you are wondering, I had to look up these words to more precisely depict and encapsulate the wonder and beauty of this mountaintop experience. The tram ascends 10,000 feet up the Teton Mountain Range and the views below are breathtaking-deer grazing, birds soaring above and stately trees declaring their majestic presence. If that is not scenic enough, when you arrive at the top you are rendered speechless by the sheer beauty of nature, and all its perfections, as it engulfs you. The snowcapped mountains literally glister and glisten in the sunlight, like a million diamonds scattered about. If you walk a bit down the path, away from the tram, the silence of the mountaintop is serene. I am not a writer, so I cannot do this experience justice, you will just have to see it for yourself-which I urge you to do.  p.s. It’s cold! So be sure you bundled up. My husband and I went in October and the temperature was about 20 degrees at the top of the mountain; We are from Florida so that feels cold for us. Luckily, there is a small eatery at the top that serves hot beverages: coffee, cocoa, hot cider and homemade waffles with different toppings. My husband had a cider and I sipped at my cocoa as we warmed up and continued to take in the grandeur of the view around us."
34,Jackson-Hole-Aerial-Tram,Sep 2019,not available,"Ashland, AL ",Great views!,"We tried to book this ride on line but had issues with connection. We mentioned this to the man who was accepting the money and he said they were having computer problems, but he would be glad to help us so we could get the discount. When my friend asked about a military discount, he assured us that they did offer this and it would be a better discount than the one on line. He then thanked my friend for his service to our country. I wish I had asked this gentlemen's name because he is a great addition to his job. The Tram goes up 10,000 feet and the view is wonderful. There is a pancake house at the top but we did not eat there. There was snow at the top of the mountain."
35,Jackson-Hole-Aerial-Tram,Oct 2019,not available,"Shreveport, LA ","THE TRAM, BEST VIEW IN THE VALLEY","The view from the tram is good any season! Definitely worth the time and effort. There's a great hike from the top, down Granite Canyon trail, over the back side. About 12 miles and beautiful in spring and summer.  Also, a hike down into Cody Bowl is stimulating and beautiful. Kids will like it. Dress warm."
36,Jackson-Hole-Aerial-Tram,Sep 2019 , Couples, ,Teton Tram,"Exciting visit to the top of a Grand Teton mountain. Altitude 10,400 ft.  Great views from the top as well as  during the ascent on the comfortable  tram."
37,Jackson-Hole-Aerial-Tram,Sep 2019,not available,"Columbus, OH ",Loved the ride and where it took us,We took the tram and it was offseason so we had no wait. The tram itself was comfortable and the views going up and down were awesome. Once to the top we hiked. It was 37 and we were at 10450 ft. trails were very nice and we fully enjoyed ourself. It is worth the cost.
38,Jackson-Hole-Aerial-Tram,Oct 2019,not available,"Peachtree City, GA ",Gotta do this in Jackson,I've skied many times so I thought the tram would be just OK. It was better than OK-we spent several hours on the mountain even though it was 20 degrees and there was a foot and a half of snow and our clothes weren't suitable. We kept going in Corbett's Cabin and warming up then admiring the views over and over. Online ticket saves you a few bucks.
39,Jackson-Hole-Aerial-Tram,Oct 2019 , Couples,"Abingdon, VA ",Fabulous Views,"Enjoyed riding tram to top of mountain so much! The views were spectacular! The ride was very smooth, not scary at all! It was pretty chilly up there in October, but seeing the snow was so exciting. We also enjoyed the waffles in Corbets Cabin..yummy. Spent an hour or so and headed back down. We got there just in time because it was closing day after we were there..until busy season. So glad we did this. Would definitely do it again! Great experience."
40,Jackson-Hole-Aerial-Tram,Sep 2019,not available,"Melbourne Beach, FL ",Snow country,The tram and gondola rides are awesome. Leaving 6000 feet you ascend to over 10000 feet where the snow comes into the tram. You can exit the top for waffles and hot chocolate. A tram comes every 15 minutes.    They offer many discounts including online ones. Good for all ages.
41,Jackson-Hole-Aerial-Tram,Jun 2019 , Couples,"Rock Springs, WY ",Fantastic views,The “Hole” is completely visible from approximately 4100’ above the valley floor. And Corbett’s Cabin on top serves excellent waffles. Have them topped with peanut butter and BACON! you’ll be back!
42,Jackson-Hole-Aerial-Tram,Sep 2019,not available,"Richmond, VA ",Magnificent!,"This is an awesome way to get to the top of Rendevous Mountain and to see the beauty and majesty of Jackson, the Tetons, and surrounding mountain ranges. The weather changes dramatically. When we got to the top, quite a bit of snow had fallen. Fortunately, we were dressed properly."
43,Jackson-Hole-Aerial-Tram,Sep 2019,not available,Dubai ,rip-off,40 USd per person is way too high for even to be bothered... we hiked so much nicer areas in grand teton just driving a little...
44,Jackson-Hole-Aerial-Tram,Sep 2019,not available,Missouri ,Jackson Hole Aerial Tram to the top of Mt. Rendezvous,"We were staying in Jackson, WY while touring Yellowstone & had some time one morning to visit the ski village, Teton Village. A beautiful area with ski shops, clothing shops, restaurants, hotel rooms, and ski lifts. If you want to ride to the top of the mountain, buy your tickets online before you arrive. Online adult price is $35, but if you wait until you arrive they are $42. Once you check in at the tram gate, you are given a lift pass / wristband. That gets you up the tram to the top of Mt. Rendezvous, and up the gondola about the lower, adjoining mountain. The tram holds about 75 people and runs every 15 minutes. The gondolas run continuously and hold 6 or so. If you take the tram, go early & avoid the classes of kids that we saw on our way down the mountain around 10:30am. The other advantage of going early is you can get fresh-baked waffles made to order - and hot coffee - in the small cabin restaurant on the top. It was a lot of fun, going to 10,500 feet from about 6,000 feet, and having a snowball fight up top. If you go ahead & take the gondola later, included in your lift ticket price, you can go to the top of the adjacent mountain, which is not as tall as Mt. Rendezvous - and not nearly as cold at top. There is a nicer, and much larger, restaurant there, and a great concrete veranda to sit and look down on the valley. Right now they have construction and construction fencing going on at the edge of the veranda, but it did not obstruct our view."
45,Jackson-Hole-Aerial-Tram,Sep 2019,not available,"Springdale, AR ",GO!!!!,"Stunning experience! Love it! The views are AMAZING! Wish we had planned to hike down but even if you just ride up and down, it is worth the trip!"
46,Jackson-Hole-Aerial-Tram,Sep 2019 , Couples, ,Tetons,I’m a little nervous of heights but the tram felt safe. The view from the top was great. It was pretty close to Jackson Hole.
47,Jackson-Hole-Aerial-Tram,Sep 2019,not available,"Gold Coast, Australia ",A must place to visit,"Even if you are only in Jackson a few days, take the local bus for $3 up to Teton Village and pay $37 for the tram ride which goes right up to the top and also includes the gondola ride which we actually found more fun as not so crowded. The views from the top are magnificent."
48,Jackson-Hole-Aerial-Tram,Sep 2019 , Family, ,Great views. Fun for kids,Getting to the top of the mountain without a climb :-). Views were great. Only downside was cost. A little pricey Waffles at the top were the bonus
49,Jackson-Hole-Aerial-Tram,Sep 2019 , Friends,"McKinney, TX ",Fun—But Go Early,"I took my group of 16 retreaters for an early-morning ride on the tram. We arrived about 9:30–and we were so glad we did. There were no lines for the ride up-or down-and more importantly, no wait for the waffles! By the time we started down, there were LONG lines for both.    Extra special—we saw two moose on the way down!    The view is beautiful. It’s one more way to view and enjoy the Tetons."
50,Jackson-Hole-Aerial-Tram,Sep 2019 , Couples,"Houston, TX ",Gateway to a spectacular view and good waffles,"Kept hearing how you had to go up the mountain to experience the view and we finally went. Remember it’s colder up there. The guides pointed out wildlife on the way up we saw moose and elk. It was a pleasant ride we went in September so the only snow to be found was in the mountain when we went up. Had waffles and bacon at the summit, you can take a small one mile hike to the gondola or if the altitude isn’t an issue it’s a trek to the bottom. Your money gets you a whole day pass for ups and down the tram."
51,Jackson-Hole-Aerial-Tram,Sep 2019,not available,"Los Angeles, CA ",Amazing Views!,"This is a must see when you are in Jackson Hole. The ride up and down is amazing, so many different views of the entire Teton Village. The operators are very helpful. professional and know their stuff."
52,Jackson-Hole-Aerial-Tram,Sep 2019 , Friends,"Cedarburg, WI, United States ",Trip with my mom,"We throughly loved the Aerial Tram, the waffles, and hot chocolate. It was cold and snowy up top. We were pleasantly surprised to learn when we got back down that we could also do the Brigerd gondola as well. We jumped onto that and went up 2/3rds of the way to the top. It was lovely there and had comfortable seating on the deck overlooking the valley. Mom enjoyed her decaf coffee at the lower level. Very nice experience! Go early, before the tour buses drop their patrons. Shorter lines or no lines. 😀"
53,Jackson-Hole-Aerial-Tram,Sep 2019,not available, ,Teton Village Tram,"Nice view from the top but a pretty expensive ride. Very expensive and overrated waffle. Cold and overdone,"
54,Jackson-Hole-Aerial-Tram,Sep 2019,not available,"South Lake Tahoe, CA, ",WHATA VIEW,"100-passenger Jackson Hole Aerial Tram from Teton Village (6,311 feet) to the summit of Rendezvous Mountain at 10,450 feet....IN 9 MINUTES."
55,Jackson-Hole-Aerial-Tram,Sep 2019,not available,"Tucson, AZ ",great views,great views going up and on the top. the cabin restaurant is great! waffles were delicious. wear gloves!
56,Jackson-Hole-Aerial-Tram,Sep 2019,not available,East Bethel ,Worth the money,"Good views on the way up and down, and a 360 degree view from the top. Very smooth ride, feels very safe. You need to be prepared for the temp change up top, we were stuck up there for an hour while a thunderstorm rolled through the area and it snowed about a half inch on top. Small chalet up top has good waffles and a gift shop."
57,Jackson-Hole-Aerial-Tram,Sep 2019,not available,"Cannon Falls, MN ",Fantastic Views!,"The views were tremendous and worth the price. The two tram operators we had were informative, personable and lots of fun. A great experience"
58,Jackson-Hole-Aerial-Tram,Aug 2019,not available, ,Jackson Hole Aerial Tram,Rode the tram up to a private gathering at restaurant on top....great views! Food wasn't at its best from others who have dined here before.
59,Jackson-Hole-Aerial-Tram,Sep 2019 , Couples,"Salt Lake City, UT ",Best Waffles EVER!!!,"The views are absolutely amazing. Nice weather when we started and by the time we got to the top it was snowing and windy, with several inches of snow on the ground. The waffles at the shop were the best that I have ever had. We also saw a big, bull moose on the ride up and the on the way down. The tram is pretty expensive, but the views and waffles are worth it."
60,Jackson-Hole-Aerial-Tram,Sep 2019,not available,"Westborough, MA ","10,450 feet of altitude!!",This is certainly worth the cost of the tram ride. It's beautiful up there and the views of Jackson and the Tetons are great. We didn't try the little restaurant because we weren't hungry and the timing wasn't good for eating.
61,Jackson-Hole-Aerial-Tram,Sep 2019,not available, ,Amazing!,The tram ride is a must do! The scenery is awesome and the view of the Grand Teton are breath taking!
62,Jackson-Hole-Aerial-Tram,Sep 2019,not available,"Bossier City, LA ",The tram is a great way to get to the top........,"but the best part of the ride is knowing you get to hike down the mountain if you want to give it a go. There are some really nice views from the top, plenty of trails to choose from, and a real sense of accomplishment after you get down the mountain. I do have one question if anyone can answer it. Why no syrup for the waffles?"
63,Jackson-Hole-Aerial-Tram,Sep 2019,not available,"Edmond, OK ",Tram and Gondola Ride,"Great rides from both. Beautiful views. Easy on and off. Wear a coat, dress warm. IIt can get cold at 10,000 plus feet."
64,Jackson-Hole-Aerial-Tram,Sep 2019,not available, ,Fabulous Views,The tram ride at Jackson Hole should certainly be a part of everyone’s visit! You get such excellent views of the ski area and the whole valley. It’s beautiful here even without snow!
65,Jackson-Hole-Aerial-Tram,Sep 2019 , Family,"Asheville, NC ",Spectacular views,"Our family loved the tram ride, even my teenage son who is afraid of heights and won’t ride ANYTHING! The ride is smooth and takes about 8 minutes to ascend to the top, which gives you time to take in the scenery. We saw several moose on the way down!! I recommend going on a clear day to take full advantage of the vistas and go early so you can ride several times. There’s a great cafe with fresh waffles, warm drinks for the kids and adult beverages. Take a coat because it’s 15-20 degrees cooler at the top with strong winds and bring a fat wallet because it’s an expensive experience. It cost our family $135 to ride the tram and have have hot chocolate."
66,Jackson-Hole-Aerial-Tram,Sep 2019,not available,"Delray Beach, FL ",Don't miss a ride.,"It's too expensive - wait till after 5:00pm when it's free!! The view is lovely. Really crowded at the top, and it was off season."
67,Jackson-Hole-Aerial-Tram,Sep 2019 , Couples,United States ,Make sure to go after 5,We talked with some of the locals and found out the tram is free after 5pm. Definitely worth the ride.... but the restaurant is a little pricey inside. I recommend setting outside and enjoy the view while eating off the outside menu. This one pretty much consists of appetizers.
68,Jackson-Hole-Aerial-Tram,Sep 2019,not available,"Albuquerque, NM ",Nice views on the way up and at the top,"Nice trip up the mountain. When we got to the top it was super windy. Not much to do during non-ski-season except admire the view and go back down again. There is a restaurant with burgers, etc., but didn't try it. Spent less than 15 min at the top, returned to tram in time to catch the next one down."
69,Jackson-Hole-Aerial-Tram,Sep 2019,not available,"Huntington Beach, CA ",Good For The View,"It takes 12 minutes and during that time the attendant gives a background of the Grand Tetons. We saw moose on our trip, but bears can be seen too. The tram has a few seats with most travelers standing. If you go with kids it may be a challenge as there are no low handholds. The top of the mountain at 10,400 feet can be windy and cold so dress appropriately."
70,Jackson-Hole-Aerial-Tram,Sep 2019,not available,"Anaheim, CA ",Expensive,"We did enjoy the 10,000 foot view, but you pay the price. We went up in late morning and tried the waffles, that were just ok. I would say if you are a hiker, then you would probably find it’s worth it as you can take some trails from there The views are amazing. We later had dinner at other location on mountain (about8000 feet) and that gondola is free after 5 there. Also the price is for an all day pass to both gondolas if you do decide to go."
71,Jackson-Hole-Aerial-Tram,Aug 2019 , Couples,"Warner Springs, CA ",The Tram,"If you get a chance, take the Jackson Hole Arial Tram. Watch the landscape change under your feet over the 4000 foot vertical ascent. Disabled veterans receive a sizeable discount...just bring your VA disability card & a valid ID."
72,Jackson-Hole-Aerial-Tram,Sep 2019,not available,"Germantown, TN ",Gondola from Teton Village,"Perfect ending to our week getting above it all and reminiscing. We took the gondola instead of the Tram because we wanted to have some hot Chico,ate and relax at the top."
73,Jackson-Hole-Aerial-Tram,Sep 2019,not available,Bloomington ,Great trip to the top!,An easy way to see things from the top of the mountain! Very relaxing ride up and down! Waffles available at the top!
74,Jackson-Hole-Aerial-Tram,Sep 2019,not available,"Cape Girardeau, MO ",This huge tram takes you to the top of Rendezvous mountain from where the view is spectacular.,"The ticket for seniors is $31 each. The ride to the top is wonderful. If you visit Teton Village, this ride is a MUST!!!!!"
75,Jackson-Hole-Aerial-Tram,Aug 2019,not available,"Lewes, Delaware, United States ",Great Views from the Top,Beautiful views up the mountain and from the top. It was cold and windy at the top so make sure you have a jacket.  There is a waffle house which is good at the top but we didn't eat there. It was worth the experience since we aren't climbers and when can you go to the top of the Tetons?
76,Jackson-Hole-Aerial-Tram,Aug 2019,not available, ,Beautiful view,This experience was awesome. It was a little expensive but I would do it again. It really is a must for a visit to Teton Village.
77,Jackson-Hole-Aerial-Tram,Aug 2019,not available,orlando ,Must do in Teton Village.,"This is a must do, Although a little too expensive, although everything in Jackson hole is a little too expensive."
78,Jackson-Hole-Aerial-Tram,Aug 2019,not available,"Elkview, WV ",Great Views!,"The aerial tram is expensive and you can take the gondola in the evening for free. However, we enjoyed the experience. The tram is not scary but the view from the top is! Not sure what possesses people to ski down from there in winter. Beautiful views."
79,Jackson-Hole-Aerial-Tram,Sep 2019 , Family,"Denver, CO ",It was cool but expensive,"We are from Colorado and frequent the mountains monthly. I thought the Tram would be neat because it is better than climbing it with 4 small kids for sure, but it was slightly lackluster. There are so many awesome things to do in Teton village and this was our least favorite for the most money spent. It does provide you with some great views though."
80,Jackson-Hole-Aerial-Tram,Aug 2019,not available,"Logan, UT ",Awesome,Really impressive! Hold on to your hats when you reach the peak! There are some really nice hikes starting at the top.
81,Jackson-Hole-Aerial-Tram,Sep 2019 , Couples,mn ,Waffles at the peak!!!,"Enjoyed the tram ride, but was thrilled to find waffles at the peak. I had the Englishman, and my bucket list now includes trying every flavor!"
82,Jackson-Hole-Aerial-Tram,Aug 2019 , Couples, ,Must do,We hiked down and caught the tram down it was so much fun. Amazing views. Relaxing. I highly recommend riding all three.
83,Jackson-Hole-Aerial-Tram,Aug 2019,not available,"Jackson, WY ",See the Snake river Valley,"A great way to experience the Tetons, by riding up the Aerial Tram. Wonderful views of teh valley, some great hiking at the top, and a chance to see some wildlife on the way up or down."
84,Jackson-Hole-Aerial-Tram,Aug 2019 , Family,"Syracuse, NY ",Amazing views!,We took the Jackson Hole tram to the top of Rendezvous mountain for great views and the famous Waffle House Corbets Cabin. We saved by booking online and were able to get a seat in the front of the Tram on the way up. After exiting at the top we could see the valley below and the glacier packed mountains toward Idaho. Our waffles were excellent and highly recommended. The Tram comes every 15 minutes since there are two cars one going up and another down on the same cable system. Don’t miss this ride!
85,Jackson-Hole-Aerial-Tram,Aug 2019 , Couples, ,To the top!,"Terrified of heights, however this tram ride is relatively smooth. Saw a female Moose on the ride up and down ❤️."
86,Jackson-Hole-Aerial-Tram,Aug 2019,not available,Chico ,Waffles!,ADA accessible but put on your nobby wheels. Great waffles and view. helpful staff and an elevator to the tram entrance.
87,Jackson-Hole-Aerial-Tram,Aug 2019 , Family, ,Gorgeous views,The aerial tram is really a lot of fun. The operators are funny and entertaining. They play a recording to give you some insight into the area and the tram. The views from the top are unparalleled. The tram pass will allow you to travel up the mountain on three different lifts in the summer.    There is a restaurant for snacks and drinks at the top. There are also restrooms. Our family didn’t last long up there. The quick climb in altitude took a bit of a toll. We had to venture back down the mountain rather quickly as we weren’t feeling too well.    Highly recommend this excursion for unmatched views of Jackson Hole and access to hiking trails.
88,Jackson-Hole-Aerial-Tram,Aug 2019,not available,"Charlotte, NC ",Do not miss!!,"Fantastic ride to the top- just the engineering of the tram is amazing, but then the view!!!! Really great trip to the top. We hiked Cirque Trail to the gondola down. Stunning views- went theough rocky areas, forest, and everything in between in just 1.8 miles. Then, of course we had to try the chair lift since it's all included! Great day!"
89,Jackson-Hole-Aerial-Tram,Aug 2019,not available,"Izmir, Turkey ",Great Vistas!,At $45 per person a bit pricey but a great ride up and beautiful views as you get on the top. Remember you're going UP so bring a jacket as even in the middle of August it was under 50 degrees. Some great hikes and waffles up there too.
90,Jackson-Hole-Aerial-Tram,Aug 2019,not available, ,Unreal views,"Must do, if you are in the area. The views are amazing and the ride is fun. It is a big tram, fits 60-100 people (although not enough seats for that many). Those with a fear of heights do not need to worry - feels very secure, does not sway like a ski lift and up top is wide and spacious. Does not feel like you can fall off a cliff, as the top feature a gradual slope. The views are amazing. Worth the price (but not cheap)."
91,Jackson-Hole-Aerial-Tram,Jul 2019,not available,"Parsons, KS ",Amazing View!,"We rode the tram up to the top and the view was so amazing and beautiful. After 5:00 it is free and that is when we went. If you are in this area, it is a must things to do for sure."
92,Jackson-Hole-Aerial-Tram,Aug 2019 , Friends,"Hooksett, New Hampshire, United States ",Extraordinary Views,The views from the top of Rendezvous Mountain are breathtaking! A must do if you are in the area. Pictures do not do justice to the feeling of seeing the Grand Tetons and the valleys below. We will never forget this experience!
93,Jackson-Hole-Aerial-Tram,Jul 2019,not available,"Chicago, IL ","Great views, costs too much","At $45/adult ($38 if you buy online), it's way over priced if you are just riding up for the view. The tram is fairly roomy but there are only seats for about 10 people. Everyone else needs to stand and hold onto a little strap. If you get motion sick, this probably isn't an activity for you unless you take a Dramamine. Once at the top, the views are great but there are even better views in the GTNP. We walked around and took photos. Had I known better, I would have planned a longer hike at the top - that could at least justify the cost."
94,Jackson-Hole-Aerial-Tram,Aug 2019 , Family,"South Bend, IN ",Very disappointed,If going in the ski season the lift is needed. For the summer this was the most over priced activity I have ever done. $120 for a family of 4 to a look out point and that was it. Would not recommend it.
95,Jackson-Hole-Aerial-Tram,Jul 2019,not available,"Kearny, NJ ",A must -do!,"What a fun thing to do while in Jackson! Bought tickets online , definitely take advantage of the discount. The tram ride was amazing, smooth and spectacular views all around! Our family hiked on the many trails that were clearly marked and enjoyed our first views of the Tetons! We didn't have to wait long for the ride back down, a great experience all around. Highly recommend!"
96,Jackson-Hole-Aerial-Tram,Jul 2019 , Family, ,Ride Up — Walk Down,"Great way to get to 10,000 ft for a nice walk down on the summer road. Walking with kids 7, 10, 12 plus a couple seniors makes the summer road a good choice. Fabulous views from top and great scenery and wildlife sightings (elk, mule deer, marmot and pica) on walk down."
