,place,date,category,place ,Tagline,Review 
19,Moose-Wilson-Road,Aug 2020,not available,Louisiana ,Moose are on this road!,A narrow road with very few pull overs to look for wildlife. We did see moose in the ponds twice as we drove this road -- it is a pretty drive but if you've seen moose elsewhere I would skip this road since it is not conducive to pulling over -- no shoulders to speak of.
20,Moose-Wilson-Road,Aug 2020,not available,"York, ME, ",Great place to spot wildlife,"Winding along the base of the mountains between the Craig Thomas Discover & Visitor Center and the Granite Canyon Entrance Station, this scenic little road developed early in the valley's history. Lots of twists and turns. Because of the close proximity of habitat to the roadway and because of the slow driving speed required wildlife can often be seen up close. Best times for wildlife viewing are early morning and around dusk."
21,Moose-Wilson-Road,Jul 2020,not available,"Columbus, OH ","Moose,Moose","We drove the road twice and saw 5 moose and several elk. We watched a cow moose and her calf from our car for 30 minutes, they were about 25 yards away in the field grazing without a care."
22,Moose-Wilson-Road,Jul 2020,not available,"Cypress, CA ",Great moose viewing opportunities,"We saw a momma & a baby! Another day we saw a lone female. It's a pretty, short drive. Come early am or around 6:30pm for the best opportunity to see them."
23,Moose-Wilson-Road,Jul 2020 , Family,"East Brunswick, NJ ","It's a dirt road in the forest, not a zoo","We read this to be a sure thing when it comes to wildlife sightings. Since then, i've tried to take this road every time we could. It grts bumpy some areas, but the scenery is worth every bump on the road. We had a moose cow cross the road at sunrise and couple of cows with babies down in the marshes (seen from the overlook). The area itself is beautiful enough to make.me wish that was my way to/from work daily. I had no issues finding a pull off to let those who are in a rush to pass by. Like someone else.on here said, some get lucky to see more, others don't. Good luck!"
24,Moose-Wilson-Road,Jul 2020,not available,"Powder Springs, GA ",The Devils Road,"So, Google tricked me into taking this road. Just like my first marriage, started fine, then got worse, then went to heck mid way through.    The road starts paved and 2 lanes coming from the south. Then in devolves into a 1 and quarter lane dirt road with hoopdies and washboards. But does that stop people from parking on the 'side'? Nope. So you'll burn 10 extra minutes just trying maneuver.    The irony is that is only 10 minutes longer to go through the traffic Jackson. And that's a lot easier."
25,Moose-Wilson-Road,Jul 2020,not available,"Pocatello, ID ",Yes - we saw a moose along the road.,Nice drive with less traffic than the main route. We drove south one evening during our stay and enjoyed the road less traveled. And got pics of a cow moose having dinner. Peaceful and quite.
26,Moose-Wilson-Road,Jun 2020,not available, ,Meh,"I thought we might see more wildlife here, but there was nothing but more scruff. Yellowstone is your best bet to see moose. elk, etc."
27,Moose-Wilson-Road,May 2020,not available,"Canon City, United States ","Nice drive, plenty of opportunity to see wildlife.","This is a nice drive from Jackson Hole to Moose. There are plenty of opportunities to see wildlife. The road is narrow in places, so this is not the place to be in a hurry."
28,Moose-Wilson-Road,Sep 2019,not available,"Syracuse, NY ",Saw Mama and baby bear,Part of this road is a bit rugged. So glad we took the time to go here because a mama bear and baby were right by the side of the road up in a tree. Fortunately a ranger was there to keep us tourists far enough away from the bears! People still get out of their cars.....amazing!
29,Moose-Wilson-Road,Sep 2019,not available,"San Diego, CA ",Great little country road but needs more pull-outs to park cars,"This little road winds through a plains area and forest, alongside a river. I saw a black bear as well as a moose! However I was lucky that I found a place to park my car at a lookout because those pull-outs were few and far between. Rangers patrolling would not allow people to walk on the road so once you got out of your vehicle to take photos you had to stay near where you did park. There was one trail I saw along to top of the bluff above the river with a clear sign noting the dangers of hiking in bear territory, so I didn't venture down that path. I would give this a 5 rating for the scenery and possibility of viewing wildlife, but because of the inability to take a walk on the road I downgraded it to a 4."
30,Moose-Wilson-Road,Oct 2019,not available,"Poughkeepsie, NY ",Perfect Drive,"Bears in the trees, moose in the marshes, bison in the fields... if you are looking to see wildlife in Wyoming, this is hard to beat. And the scenery is nothing less than awe-inspiring. Highly, highly recommend this drive."
31,Moose-Wilson-Road,Aug 2019 , Family,"Peoria, IL ","Bumpy, Not a Guarantee, but Worth It!!!","We drove Moose-Wilson Road three different times while in the Tetons. The first two times we saw nothing, but the third time was the charm! It was after sunset with just a little light left and there was a cow moose with two calves right along the side of the road! The calves look a little like donkeys. We saw them just a little bit past the main pull off area coming from the North in the marsh/stream on the left side of the road. My kids were thrilled, because they got car sick the two times prior. Yeah, this road gets very bumpy towards the Southern side where it is dirt. Glad we had a larger vehicle to go over those bumps! Hopefully the do some repair, but if you can get lucky enough to see a moose or a bear, it’s worth it!"
32,Moose-Wilson-Road,Sep 2019,not available,"Sydney, Australia ",Moose where?,Drove this road a few times and once stopped in the parking area for 2 hours waiting. No moose. Other reviewers have posted they've seen them but we didn't. Disappointed. Road is narrow but not that bad and easy enough to drive with a normal car. Maybe you'll get luckier than us.
33,Moose-Wilson-Road,Sep 2019 , Family, ,Ridiculously busy,"Road was bad, drivers couldn’t drive. Likely to get in a crash with an out of state tourist in a rental. Only plus is it is s good place to catch a glimpse of an animal. If the road is open and park employees don’t shoo you off before you can take a pucrure"
34,Moose-Wilson-Road,Sep 2019 , Couples, ,Tetons,This is a narrow road but this is the only place in the park where we saw a bear. In the morning there are lots of bears.
35,Moose-Wilson-Road,Oct 2019 , Couples,"Indianapolis, IN, ",Beautiful drive,"We enjoyed our drive through this beautiful area. Sadly, we did not see any wildlife but the drive is certainly not one to be missed."
36,Moose-Wilson-Road,Sep 2019 , Friends,"Modesto, CA ",Scenic Road,The road had just open after being closed for 10 days because of grizzly activity.No luck seeing a grizzly but a black bear wondered by fairly close.  We didn’t see any other wildlife on this road.I was really hoping to see a moose but no luck.  This road was very busy considering we were there the end of September.I will try again next time to see a moose.It’s worth the drive.
37,Moose-Wilson-Road,Sep 2019 , Solo,"Mountain Green, UT ","Flat tire - stranded, cost hundreds.","I drove this wretched excuse for a road hoping to see wildlife but got a flat tire instead. Full of giant unavoidable bone-crunching holes and graced with signs saying not to park in case you do see any animals, this road was a disaster for me and my small car."
38,Moose-Wilson-Road,Sep 2019,not available,Lincoln ,Las Vegas Strip,R U kidding me! A great road but full of stupid tourist! It s like grow adults acting like they have never seen a 4 legged animal before.
39,Moose-Wilson-Road,Sep 2019 , Couples,"Tulsa, OK ",Wildlife viewing at its best,"Driving Moose - Wilson road rarely disappoints if you are looking for wildlife. Driving it early morning and around dusk are the best times. Elk, moose, deer, and black bears are seen on a regular basis. If you are in the area, don’t miss it."
40,Moose-Wilson-Road,Aug 2019 , Business,"Little Rock, AR ",BEAUTIFUL,"We love to travel this road. We didn't has as much luck with wildlife this year, but enjoyed the beauty nonetheless. We did see a moose and her baby, a couple of black bears and a grizzly this year. Just not close enough for good pictures."
41,Moose-Wilson-Road,Sep 2019 , Couples,"Boise, ID ",Road closed due to Bear Foraging,Road from Wilson into Teton Park to Moose is not driveable now because of preservation of bear habitat. Call the NP HQ to get current status if you want to travel this way.
42,Moose-Wilson-Road,Aug 2019,not available,"Bishops Stortford, UK ",An interesting drive,The road is mainly paved and no problem driving in a normal family car. Some of the stopping points have been closed off by the ponds near Moose. While we were in the park there was little to see but we were unable to do the drive a second time as bears had been spotted and the road was temporarily closed.
43,Moose-Wilson-Road,Sep 2019,not available,"Venice, FL ",Never know what critters you may find.,"We had seen almost all of the major large mammels we wanted to see while in Yellowstone NP with the exception of moose. We just got onto Moose Wilson Road when we saw folks pulled over to the side of the road. My husband pulled over at the parking lot area and I walked back to where folks were gathered only to find out that a cow moose and yearling had just gone into the woods. As with all animal sightings in the park, patience is a virtue, and within 20 minutes the cow and yearling were sighted in the woods and worked their way back down into the creek below us. I was able to go some excellent shots of both of them."
44,Moose-Wilson-Road,Sep 2019 , Friends,"Scottsdale, AZ ",Scenic drive,Great scenery but only 3/4ths of road is paved and it is very narrow in some areas and not many places to pull over. I have seen bears in the area as they enjoy the berries in then early summer.
45,Moose-Wilson-Road,Aug 2019,not available,"Austin, TX, ",OK I guess,I read all the reviews and worried about our rental car going down this road. It was a nonevent. Maybe it had just been graded but seemed fine. We didn't see anything and we drove it twice at dawn and dusk. We wouldn't have know about the Laurance S. Rockefeller Preserve without driving down this road. I found that very interesting. Not a must go if you are limited on time. We passed cars with no issue. It did seem faster to the Jackson Hole ski resort area. Glad we did it but I don't think it is a must do nor anything to worry about if you do decided to do it.
46,Moose-Wilson-Road,Aug 2019,not available,"Harrison, AR ",Worth the drive,"This is an easy drive from Jackson to Moose Wy with the opportunities to see wildlife. Unfortunately our timing (time of day and time of year ) was off and we didn't see much wildlife to brag about , but hopefully you will have better luck !"
47,Moose-Wilson-Road,Aug 2019,not available,Florida ,Never saw a moose,"We were recommended to take this road and we did before dusk. Unfortunately, other than a narrow, rutted road, we never saw a moose."
48,Moose-Wilson-Road,Sep 2019 , Couples,"Cromwell, OK ",Got to see our moose,"We spent 9 days in Yellowstone and GTNP. We saw lots of bison and elk. We were fortunate to see some eagles and wolves. But the moose was elusive..we had heard on the gypsy app about moose Wilson road, but had not taken that route. About day 7, my wife told (well asked) me to take the road. We were not disappointed....we not only saw a moose, but a calf too. Was an awesome sight!!"
49,Moose-Wilson-Road,Sep 2019,not available,"Poncha Springs Colorado, United States ",Moose and more Moose,Beautiful drive between Moose and Teton Village. We have seen moose every time we have taken this drive. If you want to see moose take the drive.
50,Moose-Wilson-Road,Aug 2019,not available,"Chicopee, MA ",Beautiful Area,"We saw other reviews about this area and decided to travel from our hotel in Jackson Hole. It was an easy ride , yes, part is dirt but only lasts 1 mile or so. We drove by Teton Village. This quaint, quiet road, is a beautiful ride, we did not see any wildlife on our way to the entrance to GTNP in Moose but that didn't matter, so nice, but on our way back through, a few deer jumped in front of our car and and ran across the road, no moose but I just think you have to be in the right place in the right time... just enjoy the beauty."
51,Moose-Wilson-Road,Aug 2019,not available,"Port Charlotte, FL ",Slow down and enjoy!,"We were on this road at sunrise! Slow down your pace and look for animals. We saw Elk, but no moose, until we got in to Moose Wyoming. There we saw one, in a parking area!"
52,Moose-Wilson-Road,Sep 2018 , Couples, ,Great place to view and stay,"We stayed in a condo on Moose Wilson Rd. which offers a quick and easy “backdoor” entrance to Grand Teton NP. Closer to the park than staying in Jackson, but also just a 10 minute drive into town. We had deer behind our condo every morning and great wildlife viewing as you approach and enter the park via this road. We saw a black bear lingering in a creek just inside the park and moose both in and out of the park. We stayed later at Jackson Lake Lodge, which we really love, but Moose Wilson Rd was a great location. If you’re going up to Yellowstone this is a little more distant than being in Jackson or staying in GTNP or in Yellowstone. But we had been to Yellowstone and wanted to focus on the Tetons on this trip."
53,Moose-Wilson-Road,Aug 2019 , Solo,"Seal Beach, CA ",Scenic Drive,Beautiful scenic drive. I observed 2 black bears. The National Park volunteers are very informative and helpful.
54,Moose-Wilson-Road,Aug 2019 , Couples,"Carlsbad, NM ",Pretty drive,Call ahead to find out the best time to drive this road. Larger vehicles are not allowed due to the narrow and winding road. We didn't see any wildlife when we went in the morning or afternoon. A lot of vehicles travel this road. The tour companies drive too fast through here making it somewhat dangerous. Pay close attention to the road and let your passengers scope for wildlife.
55,Moose-Wilson-Road,Jun 2019,not available,"Capitola, CA ","Didn""t see any Moose","Nice drive,seeing wild life depends on the season, time of day and luck. Teton's are spectacular any time of year."
56,Moose-Wilson-Road,Jul 2019 , Family,"Chicago, IL, ",Moose,I drove this road with my kids. The road is dirt and bumpy in the middle. We saw a mom moose with a baby and then up a little we got a view of a large female eating. It was a great time and doesn’t take that long.
57,Moose-Wilson-Road,Jul 2019 , Couples,"Peoria, IL, ",Beautiful with or without moose!,"We drove this road early one summer morning in hopes of seeing moose. We struck out on that, but definitely didn't regret doing this peaceful drive. Around 730 in the morning, most pull-offs had only one or two cars, and all you could hear were the birds singing and water running. The scenery is just stunning.    As others have mentioned, a small section of the road is very bumpy gravel. We just went super slowly, and our car did fine. You won't be driving quickly on any part of this road--it is mainly made for scenic driving."
58,Moose-Wilson-Road,Jul 2019 , Family,"Cross Plains, WI ",Lots of moose,It is gravel for part of the Road but we really didn’t find it to be that bad and we were driving in a 15 passenger Ford transit van. Went back again the next day. Moose were out Early and late in the day.
59,Moose-Wilson-Road,Jul 2019 , Family,"Peoria, IL ",Your fillings and Kidneys will be tested,"A decent part of this road is dirt and has as many potholes as some battlefields had during there time. If you want a bone jarring road only a Chiropractor can fix, this is your road."
60,Moose-Wilson-Road,Jul 2019 , Family,New Jersey ,Caution if large Car,Beautiful drive but fair amount of road is not paved and closed part of the year. Very narrow and twisty. At times you wonder if it is 2 way ! On that stretch you barely go over 25 miles per hour.. so caution and do not attempt late in day or night.
61,Moose-Wilson-Road,Jul 2019 , Couples,"Asheville, NC ",Mama and Baby Moose,"This area is right up the road from Teton Village- a must see for everyone! On our way back to the RV Park, we had the great pleasure of seeing a Baby and Mama Moose. All tucked and hidden off the side of the road. Super surprise!!!"
62,Moose-Wilson-Road,Jun 2019 , Couples,"Pecatonica, IL, ","This is bumpy gravel from Moose, WY to Teton Village.","When going west from Moose, the first couple miles are paved. Then, it changes into gravel, then bumpy gravel. However, there is beautiful scenery, and then this road goes to Teton Village without having to drive through Jackson to get there."
63,Moose-Wilson-Road,Jun 2019 , Family,"Muskego, WI ","Worth It, Even if you Don't See Wildlife","We drove this road four or five times while on our vacation in the Tetons. We never once saw any wildlife on it. I guess we were just unlucky. We drove it at many different times of the day as well. I know at one of the spots to pull off, we did just miss a bear by a few minutes. However, that was the closest we got to seeing wildlife on this road. It was still fun to drive on and search for the wildlife, even when you don't see it.    As for the condition of the road, there are a few spots that are bad. However, we drove on way worse roads on our vacation than this. Our minivan did just fine. Remember to go slow and keep those eyes open for wildlife.    Our kids are ages 7,9,11, and 13 and we had fun looking out the windows the whole time."
64,Moose-Wilson-Road,Jun 2019 , Couples,Michigan ,great scenery,"I loved Moose Wilson Road. It was a beautiful drive in which there are unlimited chances to see wildlife. It is spectacular even with what nature just provides along the way. It can be busy, but still beautiful."
65,Moose-Wilson-Road,May 2019 , Friends,northbrook il ,do not miss it,"i have been here a few times over the years,,,,i was last here in mid may drove the road 3 time,,,,,i saw moose baby moose ,,,,elk,,,,and a grizzle bear"
66,Moose-Wilson-Road,Sep 2018 , Couples,"Chicago, IL ","Great Road for Wildlife, But Go Slow!","An absolutely beautiful road to drive. You’re not going to get scenic views of the mountains, but you will drive along a tight, mostly dirt road that hugs the trees, which means ample opportunity for wildlife. In a half hour, we saw a cow moose and her calf and a racoon. Other people that same day saw bears, elk, and a bull moose. It is a must drive. However, unless you have an off-road vehicle, be careful. Everyone should drive the speed limit or under. Don’t let people behind you rush you. They can wait. It’s for their own safety. Wildlife can dart out at any moment, killing you, themselves, and/or totaling your vehicle. So, better safe than sorry. Anyways, you’re in the wilderness. Enjoy it! Why the rush?"
67,Moose-Wilson-Road,Jun 2019 , Family,"Minnesota City, MN ",Hidden Gem,"Just as the name suggests, its a great opportunity to see a moose and possibly fairly close. Not a guarantee and a little off the beaten path, but worth it if you are lucky enough to see one or two"
68,Moose-Wilson-Road,Jun 2019 , Couples,"Frankfort, IL ",Winding Narrow Road,"This road really looks like you should see wildlife on it but unfortunately, we didn’t. The road is very narrow and you have to be careful because there are lots of curves. We were on it in the daytime, I’d warn you to never drive it after dark if it is unfamiliar to you. Maybe you’ll get lucky and see some things! I rated it very good because how could it not be with the Grand Tetons all around it?"
69,Moose-Wilson-Road,May 2019 , Friends,Arizona ,Beautiful Drive!,"Take this slow going, scenic drive for chances of spotting wildlife and beautiful landscapes! And yes...Moose!"
70,Moose-Wilson-Road,May 2019 , Couples,"Mesa, AZ, ",Vacation,At the start of our vacation in Jackson hole we drove just a little bit up the street and took a ride here. We saw our first Moose
71,Moose-Wilson-Road,Sep 2018 , Couples,Paradise  ,I love this road,I first traveled on this road when it was just gravel. Now it is a paved backroad. It is a lovely route.
72,Moose-Wilson-Road,Jun 2018,not available, ,Great backdoor to the park,"This road is literally less traveled that other roads into the park. It is a dirt road that is well graded. No need to worry, you rental car will be fine. You may actually see Moose and Bears on the side of the road!"
73,Moose-Wilson-Road,Sep 2018 , Couples,"Monmouth, OR ",Wildlife galore,"Bears, Moose, Elk, Deer, Antelope, Birds, its all here! Go slow, The road is narrow, very narrow in places, and some folks are not good about sharing, so be fore warned. There is abundant wildlife there, especially in the evening!"
74,Moose-Wilson-Road,Oct 2018 , Solo,"Indianapolis, IN ",No Moose! But worth driving up and down this road!,"Determined to see a moose, I drove this road 4 times on 2 different days. I ran into lots of folks who'd ""just seen one"" but I never actually saw a moose myself. (""You just missed them...they went that way..."") The road in the fall was gorgeous. So many beautiful trees and then it began to snow. Wow! A small lovely road."
75,Moose-Wilson-Road,Oct 2018,not available,"Greater Sydney, Australia ",We followed a recommendation from the Visitors Center,"We were driving a hired AWD vehicle so took this good dirt road alternative to Jackson and were fortunate to see a young bear cub pup at play beside the roadway, not sure where Mum was, but this was a highlight of our visit, as well as the phenomenal scenery."
76,Moose-Wilson-Road,Oct 2018,not available,Sydney ,Moose family!,"We were so lucky on our first day in the Grand Tetons to see a whole family of moose. There was mum, dad and youngster, just beside the Moose Wilson Road. Mum in particular was enjoying eating the vegetation in the swamp, and very vocal about it too!"
77,Moose-Wilson-Road,Sep 2018 , Couples,"Florence, KY ",Moose or Elk,"Didn't see any moose but saw lots of elk. Everyone has ""fake"" moose cutouts along the road. Kept hitting brakes until I figured out what was going on."
78,Moose-Wilson-Road,Sep 2018 , Couples,"Lemont, IL ","Elk, bears, moose!","If you are in the Tetons, you have to take the Moose Wilson road at least once. Go morning or sunset and you will surely see wildlife. We saw bear crossing at mid morning even! Go slow. Take your time. Even if you don’t encounter wildlife...the road through the dense forest is beautiful. Another reason to head west!"
79,Moose-Wilson-Road,Sep 2018,not available,"Sheridan, WY ",Lots of traffic,Went just before dusk hoping for wildlife. Lots of cars going both ways. Did not have many places to pull over and look around. I wouldn’t make it a must see on my next trip.
80,Moose-Wilson-Road,Sep 2018 , Couples,"Coffs Harbour, Australia ",Our stay at Wilson,We had a Air b n b at Wilson on the Moose Wilson Road. After being at Jackson Hole we were so glad that we were staying at Wilson it is much quieter! This road is a lovely drive especially in Autumn ( fall ). It also is part of the Grand Teton Loop Rd
81,Moose-Wilson-Road,Oct 2018 , Family,"Greenville, SC ",Wildlife live here,We saw a moose and her calf along this road. They were just grazing along and taking their time. Wonderful.
82,Moose-Wilson-Road,Sep 2018 , Couples,"Independence, KY ",Wildlife Central!,"Oh my goodness, the bears were everywhere on this road...up close and personal! This is a paradise for wildlife seekers and probably a nightmare for the poor Park Rangers monitoring this area! We did not see any moose in this area but we did see many elk."
83,Moose-Wilson-Road,Sep 2018 , Couples,"Port Orchard, WA ",You will likely see moose,"We took this road and seen moose both times we were on it, both were different moose. Easy to access, a must if your close. The scenery is absolutely amazing!"
84,Moose-Wilson-Road,Sep 2018 , Couples,"United Kingdom, ",Be patient and factor in the road conditions and the rangers,"This road is very narrow and windy and there are few places to stop, so if you do see wildlife you'll be lucky if you can stop safely. Factor in that the rangers are also keeping an eye on what's around and moving people on or further back accordingly.    That said we drove the road 3 times and got a glimpse of a bull moose behind a tree, a mother and calf sitting in the grass, a bear cub running across the road (mum had already crossed) and a bear up a tree by the side of the road where we couldn't stop and two people were already blocking the road.    There are places where you can park and get out and walk and there is birdlife, so I also watched Mergansers in the pond and a Heron catching fish/frogs etc. There are lots of people, but its still a great place to see wildlife."
85,Moose-Wilson-Road,Oct 2018,not available,"Kansas City, MO, ",Best place in the park for wildlife viewing,We saw so many moose here. Also saw a black bear with 3 cubs feasting on Hawthorne berries. Saw an elk as well. In the past I spotted a great grey owl here. Road is fairly narrow in places.
86,Moose-Wilson-Road,Sep 2018 , Couples,Fort Atkinson ,Okay - if you see wildlife. Otherwise just a road.,"We didn't see anything. While I realize that animals aren't on display and don't follow a human schedule, it isn't like some areas of Yellowstone where you will see wildlife no matter when you go. Given that your road options are limited it is a positive that it is a low stress route."
87,Moose-Wilson-Road,Sep 2018,not available,"Orlando, FL ",Tooooooooo many people,"Definitely great for wildlife but overly crowded. People are crazy. Had black bear eating in berries on edge of road in tree, cubs behind her in Aspen. Wonderful site but within minutes overwhelmed with people, including stupid people who were too close for safety and of respect to the poor bear trying to get ready for winter. I would say a toxic combo. Only did it once because of people insanity."
88,Moose-Wilson-Road,Sep 2018 , Family,"Melbourne, FL ",Wildlife!,"We drove this road several times during our stay. For all those times, only once did we not see game (mid-day) - bears, moose, elk. The rangers do have a strong presence here, so it can sometimes be a little frustrating, as they wave you on without your being able to see the animals. And there can sometimes be traffic backed up, due to people trying to view. The bears seemed to be the biggest issue, as they were usually in the trees."
89,Moose-Wilson-Road,Sep 2018 , Couples,"Marysville, OH ",Definitely a Must!!!!!,"We drove this early in the morning from Teton Village/Wilson end to Moose and back. The aspens were gorgeous and there was a lot of beautiful, natural plants and bushes in fall colors. We saw a bear with 2 cubs up in the aspens next to the road, literally above our heads. Two rangers were directing traffic giving cars plenty of time to take pics. We saw a bull moose in the marshy area and close enough to get good pics. The road is initially dirt but quickly becomes paved. No problems on dirt portion."
90,Moose-Wilson-Road,Sep 2018 , Friends,"Washington, D.C. ",Go slow and see wildlife,"My sister in law lives in Teton Village so this road was our normal pass each day. What we saw....moose, bear, fox...."
91,Moose-Wilson-Road,Sep 2018 , Couples,"Chicago, IL ",Wildlife viewing backroad to and from Jackson Wyoming,Moose-Wilson road is an alternative route to and from Jackson Wyoming and the Grand Teton National Park. It proved to be an excellent wildlife viewing opportunity. We saw Moose and Black Bears up close and personal! Getting to the road from Jackson takes you by Teton Village and an opportunity to view wildlife of a different kind! This is a scenic route worth your time.
92,Moose-Wilson-Road,Sep 2018 , Couples,"Linthicum Heights, MD ",Morning or Evening is a must,"If you want to see animals, this is the stretch of road. We stayed in Wilson, so we would drive this stretch from 7 pm to 8 pm every night. We saw bear, moose, deer and elk constantly. We looked forward to doing this every night. Tip: if you are looking for animals, pull over when you can to let other cars go by you that may not be animal watching. Be polite."
